Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m1,heatgen_m2,heatgen_m3,heatgen_m4,heatgen_m5,heatgen_m6,exp_flowrate,Tamb,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,DNI
49799,52.56905223,66.20403738,67.93395068,11.34114197,10.79379766,8.548304234,13.06949756,11.89372444,12.28748482,1.102710081,22.21561725,54.48392391,51.47980698,54.11864985,53.8349462,55.69975616,56.00763705,57.59080161,57.50249374,60.32679864,59.6990041,62.22942999,61.96658377,66.10741977,66.10741977,673.6258663
49809,52.58880623,66.14069636,67.46383018,11.0262142,10.79561212,8.285691574,13.08038217,12.12633203,12.14959808,1.102699033,22.21525283,54.47018095,51.53470477,54.09455551,53.88356323,55.68624729,56.02853641,57.70066161,57.57730571,60.29626281,59.73804969,62.33391968,62.03923622,66.04558144,66.04558144,673.8025681
49819,52.60273972,66.16562366,67.37199773,11.45143855,10.89248651,8.417851366,12.77885492,11.61248959,12.21887678,1.102684993,22.2706754,54.4683778,51.57485265,54.0208423,53.9393946,55.70491249,56.08160331,57.72357676,57.64516097,60.28616098,59.82222506,62.45142306,62.08296712,65.73241034,65.73241034,674.5176908
49829,52.62741148,66.10715092,66.72530167,11.1857744,11.01755629,8.435810804,12.47342416,11.7745468,11.83818922,1.102671824,22.28227703,54.46502737,51.60592338,54.15615382,53.96418466,55.70583768,56.10861278,57.74651979,57.66585798,60.49938327,59.91540404,62.47521823,62.12224004,66.05658039,66.05658039,674.3399496
49839,52.63108571,66.16334245,67.46379206,11.32377767,11.35441571,7.608745327,12.93115329,12.1138077,12.13189237,1.102646452,22.3033126,54.46002671,51.64581015,54.15401192,53.98844934,55.7303038,56.09484683,57.8114023,57.73006894,60.70892249,59.95149305,62.60993528,62.22468032,66.20369829,66.20369829,675.2754299
49849,52.65651231,66.14955544,66.97377592,12.08524842,11.42079541,7.17831113,12.41751788,12.11170775,11.76019533,1.102640612,22.30162466,54.45091357,51.70362822,54.1759738,54.06780688,55.81228357,56.2022195,57.86453895,57.76433475,60.58090724,60.0077213,62.63247248,62.36114213,66.58861662,66.58861662,676.3824149
49859,52.66319005,66.13515169,65.43148413,11.14787088,10.92166612,7.822457521,11.92190747,11.69931004,11.91827209,1.102628555,22.35118985,54.44545929,51.72637845,54.42929472,54.08959041,55.82077712,56.24106618,57.88156108,57.8168563,60.65131557,60.05592575,62.691616,62.36041692,66.39795838,66.39795838,676.650586
49869,52.66781909,66.19299852,69.52409944,11.47306342,11.52088785,8.060900436,14.04616924,12.78773902,11.63533947,1.102644853,22.32172352,54.42391708,51.75876755,54.27958152,54.12994981,55.85322667,56.25259786,57.93621854,57.85691203,60.64734074,60.05823453,62.59862542,62.39165182,66.39600668,66.39600668,676.3782572
49879,52.56273412,66.66021773,83.26663399,16.21294461,12.39432238,8.89273761,17.89353786,14.0829175,13.79017403,1.102842167,22.30173609,54.41466504,51.80277679,54.29599978,54.17021969,55.91774627,56.31553011,58.01122962,57.91530098,60.72293658,60.16616779,62.53334914,62.44499837,66.46071352,66.46071352,676.9499397
49889,52.31902759,68.68343452,113.3842794,26.7140201,13.99040445,12.34706008,19.2073618,21.2216226,19.90381039,1.103047563,22.33455189,54.42494786,51.8348135,54.36216067,54.2070658,55.94286306,56.34423908,57.98577344,57.928935,60.74238801,60.14185805,62.77634179,62.45008577,66.61406719,66.61406719,677.0434877
49899,52.11961446,70.35010136,135.2693314,32.17136968,17.2431258,16.80067292,25.36306669,20.10120044,23.58989583,1.103381963,22.3310218,54.4237598,51.86359638,54.40804922,54.1905708,56.2780732,56.34507578,58.07422302,57.9681877,60.67209162,60.1725437,62.70632234,62.52021068,66.44333446,66.44333446,677.6900085
49909,51.91508856,71.23286374,166.9986401,40.4426566,18.58664868,16.54162893,31.24859351,31.96824382,28.2108686,1.103620607,22.32358116,54.40432093,51.89300178,54.33298233,54.21367337,56.45088854,56.34971478,58.00764441,57.93867496,60.71576537,60.17784778,62.69144119,62.53649766,66.34985096,66.34985096,677.737822
49919,51.6816837,72.34113231,213.767334,51.45994191,21.10832739,24.03031006,44.95512158,43.67270638,28.54092666,1.103881391,22.26311321,54.42122812,51.92337394,54.44835533,54.24386299,56.4891351,56.35671143,58.02272279,57.98947419,60.7384552,60.23241214,62.76097674,62.56634767,66.33263061,66.33263061,677.0538819
49929,51.42279343,75.15515557,257.1167829,63.80332913,26.36127832,35.47789808,44.06251752,49.84744626,37.56431359,1.104122187,22.24961129,54.40723928,51.93960209,54.52808159,54.26003532,56.4893256,56.3935498,58.06671962,57.96517707,60.747172,60.19153085,62.68179193,62.53536891,66.33528426,66.33528426,676.4905149
49939,51.20779628,78.26229013,296.9062534,72.1647271,29.58649928,37.02596432,57.20133366,48.08539381,52.84233527,1.104346651,22.26769003,54.4018851,51.96630408,54.52685335,54.2951969,56.48824903,56.40011743,58.10877555,57.99195858,60.84415225,60.21581727,62.7977617,62.50379873,66.4945834,66.4945834,676.5747081
49949,51.01291057,78.19410907,302.7582491,80.51668056,34.04348634,31.86685751,60.95920102,51.32686383,44.04515987,1.104580724,22.2477418,54.383995,51.97509764,54.48496007,54.2775308,56.53063057,56.42271612,58.11360869,58.02599677,60.79916756,60.26777651,62.85460345,62.56042197,66.49514669,66.49514669,675.1049646
49959,50.92999453,78.15262211,314.5504795,86.3278329,36.12026398,38.54633193,56.81016212,49.75660993,46.98927868,1.104793867,22.22338161,54.39038591,51.99556655,54.53054511,54.30733119,56.55814656,56.44910951,58.10808127,58.04360806,60.73037012,60.23644477,62.76455711,62.54055344,66.1453659,66.1453659,673.1300617
49969,50.78270481,80.16002818,318.2507956,90.48982295,37.25523932,27.53948608,60.87385377,52.20448982,49.88790368,1.10501495,22.22154782,54.35817282,51.99621088,54.56006225,54.34061654,56.5572203,56.45290452,58.13209084,58.04088529,60.83221294,60.25818762,62.82731091,62.55779266,66.50909479,66.50909479,672.3868745
49979,50.68227734,80.71915753,323.5920115,92.95342838,37.57270467,32.17290494,60.38206262,49.37442824,51.13648269,1.105249185,22.23232912,54.354231,52.01063412,54.52506788,54.35288052,56.61757861,56.46065803,58.17443203,58.03492916,60.84511175,60.26839624,62.86127631,62.57202865,66.38332646,66.38332646,672.9294531
49989,50.60193174,81.11975491,322.5813138,95.76616433,38.68755162,32.08948045,58.17457279,50.44094412,47.42260049,1.105475694,22.18681342,54.33619139,52.02384617,54.64875406,54.35599851,56.62428968,56.45343057,58.12992078,58.01692405,60.72144391,60.24367589,62.79218522,62.55315992,66.46907868,66.46907868,671.7195652
49999,50.6759291,81.41043328,193.6808756,74.25141548,24.68970205,7.496022614,32.56607913,27.2605346,27.41712167,1.10565612,22.21585086,54.32239436,52.03485767,54.5653371,54.38654211,56.63613742,56.46123253,58.18556385,58.04718496,60.88023894,60.25191307,62.77238733,62.5369482,66.58503207,66.58503207,671.367201
50009,50.5740666,80.9145373,250.5591458,77.16536889,29.58253612,17.6121743,48.28961886,45.39793781,32.51150984,1.105994586,22.19977416,54.30871389,52.03191449,54.56046871,54.38073983,56.66968249,56.48286511,58.17325856,58.07464148,60.8731085,60.28024071,62.83476898,62.62758797,66.41844173,66.41844173,670.9262977
50019,50.45811006,86.06862334,268.392588,80.61269088,35.05938426,18.78216745,51.45873509,37.20183491,45.27777537,1.106228019,22.15065744,54.30070191,52.04416834,54.60972503,54.38623278,56.6623551,56.49329787,58.16863216,58.09764615,60.8848668,60.30277427,62.71871464,62.62566069,66.50118119,66.50118119,670.5917917
50029,50.36648791,83.14786713,257.3611344,79.80995341,37.78210466,18.10184466,48.22452099,37.3520949,36.09061578,1.106509017,22.10083199,54.28763725,52.03338749,54.71490697,54.39230023,56.62255544,56.4910401,58.18120215,58.06528774,60.82270498,60.3234118,62.81893097,62.60188266,66.24112486,66.24112486,670.9610643
50039,50.28071076,84.00686945,272.5669925,77.95224772,39.0175894,23.07443289,53.54799242,43.72846992,35.24626014,1.106701958,22.06765158,54.27597067,52.03585045,54.65660494,54.39481411,56.67002673,56.48680652,58.19988469,58.11924018,60.86200896,60.35262469,62.90865359,62.68017642,66.47164429,66.47164429,670.7914455
50049,50.21762083,86.29636479,262.6932843,77.12335084,40.49051848,21.36723471,49.71709051,39.67496036,34.32012936,1.106851567,22.05623059,54.27959754,52.05649315,54.53881529,54.39416433,56.68196649,56.5387648,58.16913524,58.12016413,60.83421159,60.3672374,62.94163739,62.71428388,66.51131385,66.51131385,670.4522081
50059,50.15420011,86.04765176,248.631917,74.67377666,41.51498583,22.11407596,40.9387004,37.51445833,31.87591981,1.107163165,22.046139,54.25752485,52.05675318,54.97677744,54.40225321,56.84087869,56.59315541,58.20551213,58.11610684,61.23355977,60.4058236,63.31535177,62.70776767,66.55923109,66.55923109,670.4111204
50069,50.06508837,87.71967348,261.2196386,73.64638877,42.90814208,22.56397791,45.43441246,41.77299019,34.89372714,1.107338796,22.06086789,54.27312349,52.07007025,55.24832995,54.68319026,57.50910657,57.37203131,58.5350889,58.29543013,61.73498673,60.97449742,64.01612205,63.48960045,67.094118,67.094118,670.2720541
50079,49.99010151,86.93854313,247.2688232,71.16359364,44.34513006,21.94004774,42.27553539,41.59872843,25.94578798,1.107506512,22.06482483,54.27847649,52.07850439,55.56522242,54.99029184,58.09545791,57.94291966,59.00170432,58.78522732,62.49790488,61.5207217,64.80334544,64.18326898,67.69779389,67.69779389,670.9104947
50089,50.00339399,85.87641607,184.3709839,52.53099877,39.37775383,15.02446323,30.41003549,29.77052063,17.25721194,1.107793352,22.10197558,54.26277936,52.07404476,55.66703015,55.26460496,58.57395397,58.36507196,59.41871513,59.27884158,63.16477734,62.13355082,65.20582397,64.7883912,68.49069002,68.49069002,671.0874881
50099,49.91754505,86.96027896,215.6706534,56.89369226,42.86600134,25.58402224,38.91172382,31.57837349,19.83684024,1.107989446,22.09747328,54.25783286,52.07689855,55.51480251,55.34987056,58.49490112,58.36238209,59.7767855,59.70383001,63.35264771,62.30915319,65.65928304,65.1679645,68.53233803,68.53233803,669.66838
50109,49.83603257,90.11874372,223.4252549,57.54641561,45.58910404,25.5658455,33.83760164,28.69467899,32.19160914,1.108125876,22.08226769,54.25263129,52.06888083,55.29427564,55.30193001,58.33046208,58.24285902,59.89393415,59.7760877,63.00132008,62.49323598,65.56292678,65.28825533,69.10788968,69.10788968,670.4701182
50119,49.76343267,89.62819518,217.3244592,57.19879441,46.21183438,27.16390206,32.0265903,26.42387433,28.29946373,1.108274958,22.10621589,54.25035676,52.06822951,55.09282096,55.10033003,57.84722925,57.78701694,59.67190545,59.67168097,62.79255772,62.28981936,65.16612424,65.03415384,69.0639892,69.0639892,670.6871458
50129,49.72870066,87.84185137,214.5247929,54.43158493,46.01066129,28.96279724,38.29252487,30.69218006,16.1350445,1.108449225,22.14781243,54.24957601,52.08265434,55.09747601,54.97760307,57.74714362,57.61704967,59.4493251,59.39544295,62.55723939,62.21996974,65.17341304,65.01791631,68.2695635,68.2695635,671.7606953
50139,49.6784679,90.93742555,229.4626565,53.8608733,45.41605738,30.67703705,38.03081459,32.01703626,29.4608379,1.108592799,22.13563196,54.22637513,52.07724926,54.8838959,54.81130338,57.49075151,57.27861614,59.26632909,59.18707068,62.29149227,61.82881376,64.83102645,64.57870872,67.87055234,67.87055234,670.3373731
50149,49.63101938,90.98292256,220.0035533,52.01857551,44.74057178,31.72198347,38.51479911,27.12643922,25.88118422,1.108738426,22.17924624,54.2294631,52.08414132,54.68246572,54.73698122,57.36417371,57.11067162,59.09809105,59.01680583,62.16337601,61.6028778,64.45628956,64.35454693,67.43025934,67.43025934,671.0938093
50159,49.56879233,90.41703496,217.240546,51.07658783,44.41614414,33.0702433,41.32122346,25.6958724,21.66047487,1.108814168,22.18179565,54.21388915,52.06832263,54.89633683,54.65232519,57.17895225,56.95622029,58.94086487,58.87259868,61.8217554,61.43571797,64.34800578,64.13420138,67.10572887,67.10572887,670.8451757
50169,49.52800834,90.91094721,218.2497639,49.50251667,43.68522162,32.11961124,39.08418577,31.37845694,22.47977169,1.108953683,22.17784515,54.21732655,52.0571527,54.68060171,54.57519504,57.06191894,56.87019344,58.77968833,58.73881573,61.77471398,61.27874575,64.16944883,63.8881682,66.69617095,66.69617095,670.7040024
50179,49.47933246,92.24791854,219.5515367,48.70916589,43.51755546,33.07348588,39.90961138,28.38923928,25.95247885,1.109056528,22.15903883,54.2311269,52.0631021,54.70052448,54.58111582,57.06288732,56.85362925,58.78739309,58.66028176,61.62068622,61.16193151,63.85125445,63.77482173,66.93072833,66.93072833,671.4225114
50189,49.3992653,92.78401143,225.8594291,47.43241603,42.75035594,33.22539802,40.99024793,33.14722605,28.31378512,1.109117758,22.15641966,54.20849131,52.05176758,54.67869047,54.56141042,57.03848791,56.8024781,58.64623186,58.58244846,61.48888722,61.08328253,63.85269808,63.61285921,66.36350932,66.36350932,671.6218595
50199,49.36232482,92.3738515,214.8562541,45.72675494,42.01175948,32.90552382,40.2109167,28.88466285,25.11663631,1.109233137,22.18204584,54.20481701,52.04913689,54.72583689,54.55098523,56.99728416,56.79521237,58.63403162,58.57114624,61.65121869,60.97484369,63.70917281,63.55271217,66.37710006,66.37710006,671.2923626
50209,49.2972613,92.99395252,219.8898715,45.74365914,41.6665473,32.97227809,40.77171519,32.96552682,25.77014499,1.109291035,22.20883847,54.20374968,52.04382067,54.70266753,54.54249128,56.97059531,56.77683796,58.61140621,58.53302299,61.59295593,60.95986911,63.80516554,63.4514476,66.12225533,66.12225533,671.2559828
50219,49.23258339,92.95458968,220.054897,45.02216809,41.25335561,32.87411651,41.60878429,33.92740367,25.36906887,1.109364068,22.23766979,54.20874798,52.05365348,54.64588048,54.54726356,56.99851211,56.80947794,58.60381617,58.53059844,61.46469184,60.91279758,63.68910309,63.44006093,66.26856977,66.26856977,672.461713
50229,49.16581903,92.30732867,85.41261526,17.38535693,16.22769521,12.88014247,16.53692283,13.70398545,8.678512368,0.443769093,22.20454173,54.19612941,52.03788575,54.75837205,54.51461724,56.97265127,56.76675558,58.57280948,58.46185738,61.52704013,60.90470724,63.63170682,63.3992489,66.11601632,66.11601632,672.1155852
50239,49.08804136,93.49099748,74.06936838,14.35560824,13.61489741,10.98169951,14.03472971,11.64135835,9.441075159,0.377231209,22.21624115,54.19266346,52.0449888,54.73743534,54.519029,56.96536946,56.80622867,58.57878426,58.47771504,61.35870686,60.88958513,63.57266429,63.38750285,65.98981388,65.98981388,672.0885603
50249,49.02947204,93.33667078,73.278205,14.05250697,13.4226912,10.88747062,13.85124845,11.76362563,9.300662142,0.377247628,22.20972315,54.19743985,52.04486908,54.59383125,54.53775806,56.96294624,56.7267027,58.58781714,58.47956104,61.21764696,60.8974873,63.43417957,63.33688841,66.26403705,66.26403705,671.83702
50259,48.97750954,93.21835943,72.69073945,13.75225207,13.25756158,10.76176884,13.74489232,11.72035803,9.453906617,0.377250232,22.23243894,54.19480232,52.03458672,54.67042859,54.48785848,56.9274964,56.67776077,58.61236107,58.48299362,61.31619588,60.86389466,63.65302495,63.30153169,66.02375105,66.02375105,671.8162315
50269,48.92939454,93.15589616,213.3557291,40.40400713,38.55902047,31.52219096,40.52576194,34.19257876,28.15216989,1.109587751,22.2316409,54.19178055,52.03802019,54.70809862,54.50464266,56.9714556,56.7313916,58.52287732,58.44651239,61.35087264,60.84876631,63.57738906,63.33259738,65.72683941,65.72683941,671.1364492
50279,49.06468102,88.7556713,155.3685744,17.42496558,28.47333486,33.38313194,28.5207926,24.94970499,22.61664442,1.109400793,22.30411406,54.19919957,52.03416488,54.66289926,54.51431096,56.95099257,56.7107013,58.51365949,58.44672773,61.38742946,60.8512252,63.61660747,63.28461388,65.81442141,65.81442141,670.7393898
50289,49.15357777,85.54757166,153.4348056,14.92446693,31.37227542,28.5461359,27.13186952,26.79747151,24.66258628,1.109122676,22.41387359,54.19036501,52.03762857,54.69176725,54.51245485,56.96959264,56.71401765,58.54437391,58.42308838,61.3622489,60.82648818,63.52218069,63.28702444,66.00701509,66.00701509,669.8215796
50299,49.23101786,82.07715892,131.1330487,13.76247349,21.07031525,19.99897449,25.3188042,25.79683176,25.18564945,1.108808208,22.42181982,54.21407317,52.04229319,54.67572661,54.52265522,56.92066574,56.77680697,58.57521599,58.46651007,61.36478903,60.8485497,63.38909724,63.27611201,66.17374383,66.17374383,670.9254464
50309,49.26783879,79.16647389,123.0630524,13.79509609,19.145066,17.45824728,22.4734701,24.07233839,26.11883456,1.10858875,22.51225635,54.22327369,52.03646852,54.6511874,54.52172652,56.94558676,56.75969462,58.60842717,58.48984041,61.22746581,60.84044374,63.4744776,63.24850925,66.09419618,66.09419618,671.1437251
50319,49.46976677,73.85700522,93.08882143,9.258031308,8.298123464,14.05063985,19.78607548,19.35778813,22.3381632,1.108375789,22.56514426,54.2241832,52.03111981,54.51571683,54.5143087,56.9620039,56.68259947,58.54083363,58.43122756,61.38944617,60.75025146,63.41440942,63.3090472,65.90357652,65.90357652,669.8215796
50329,49.57955601,71.18659472,87.54696317,9.491527276,9.441552854,13.88596804,17.5741096,16.99032273,20.16348267,1.107998813,22.65505318,54.22107925,52.03164598,54.80752138,54.49410063,56.93013412,56.73907034,58.49551187,58.43621623,61.3089577,60.79001464,63.53797245,63.23892566,65.72239467,65.72239467,670.5242293
50339,49.61953986,70.24024179,94.34199049,12.35624348,11.50757314,13.92901943,17.47748306,18.50798371,20.56368768,1.107819574,22.71057681,54.22957327,52.0205964,54.7120907,54.48953974,56.93681765,56.70596611,58.50892841,58.40605907,61.2602167,60.80274492,63.477837,63.18528584,66.00078388,66.00078388,669.9941238
50349,49.64097433,69.8629421,96.32184924,13.51202034,12.68008153,13.31202326,17.79003905,18.57670612,20.45097894,1.107823667,22.69502687,54.23833615,52.03167974,54.68627931,54.508204,56.97051697,56.7147173,58.52081639,58.39346502,61.27590475,60.77759836,63.56793488,63.23503936,66.00793629,66.00793629,670.0502526
50359,49.69580617,69.29635816,91.30350941,13.50642082,12.70886428,12.5708845,16.43952854,16.71079169,19.36701958,1.10782211,22.72133034,54.26672401,52.0752811,54.72427515,54.5298358,56.95458466,56.75385728,58.55700263,58.46693805,61.32506075,60.79871635,63.47784727,63.26914121,65.67597289,65.67597289,668.5389322
50369,49.73073647,68.88208087,88.76742507,12.85337498,12.60175717,12.22528524,16.64056542,15.74544747,18.70099479,1.107737698,22.81573658,54.29682341,52.07160834,54.71329654,54.52167119,56.94126089,56.73716029,58.56525024,58.47653362,61.29830236,60.84711989,63.40963761,63.25361035,66.04396474,66.04396474,665.9486911
50379,49.78692272,68.39249331,86.66247714,13.14629088,12.57958998,12.00419936,15.64133921,15.96586652,17.32519119,1.107588182,22.8566074,54.28998705,52.08326999,54.68461479,54.50853401,56.99242392,56.72651141,58.50272853,58.43871633,61.38369021,60.79946806,63.43510966,63.2501642,65.95069505,65.95069505,665.5609865
50389,49.83343923,68.17189212,85.57212089,12.96449182,12.5844733,11.78490119,15.90515439,15.09973055,17.23336963,1.107357746,22.82129926,54.32933862,52.0867419,54.59844148,54.54720555,56.95597362,56.7282714,58.51032662,58.4636093,61.30356472,60.79471777,63.48842332,63.27411344,66.16569901,66.16569901,665.4071519
50399,49.88171945,67.86107726,81.86680765,12.03392966,12.08586922,11.0046079,15.36470421,14.85618126,16.5215154,1.106899879,22.87098882,54.33008342,52.0916134,54.66771081,54.52702,56.96638234,56.77532204,58.55598937,58.38955783,61.31529956,60.78020226,63.57927842,63.26969909,66.06183261,66.06183261,665.345826
50409,49.92859386,67.45004141,80.41595056,12.52556678,12.16933647,10.62665318,14.64232113,14.39736448,16.05470852,1.10631266,22.87842488,54.35026468,52.1080429,54.71766667,54.52311793,56.93731132,56.723769,58.49931466,58.42227508,61.43770852,60.8048084,63.52024819,63.2225448,66.0321885,66.0321885,664.7793407
50419,49.99161016,67.31561584,79.67821777,11.78063443,12.05812043,10.615411,14.96504217,14.16756968,16.09144006,1.105396596,22.86232725,54.36273403,52.09323063,54.74816577,54.52703389,56.99966131,56.75825197,58.51490188,58.41630041,61.25025506,60.770792,63.36902377,63.22554882,65.91624244,65.91624244,664.7694544
50429,50.03769411,66.84954791,76.96511047,11.9392746,11.48110117,10.21081088,14.63662861,13.38797824,15.30931697,1.10383443,22.81088116,54.36208309,52.1039058,54.8641095,54.5389862,57.00575414,56.72388313,58.53042344,58.46236918,61.30815884,60.72863173,63.42576357,63.18701299,65.92657108,65.92657108,665.1402978
50439,50.0735337,66.70683107,77.99601676,12.19486573,11.22870019,10.11076034,14.46453121,14.47357134,15.52358795,1.102417293,22.86525889,54.37826619,52.11649668,54.7099219,54.54976638,56.98033344,56.76499744,58.56206909,58.45111644,61.25855748,60.79906598,63.39189126,63.24057096,65.90840387,65.90840387,665.1529402
50449,50.1642155,66.45556015,76.98243542,12.46261527,11.27702231,9.722073779,14.1565967,14.28355193,15.08057543,1.100846313,23.01234936,54.38978946,52.11139572,54.66886858,54.55768766,57.00892266,56.72525375,58.51741856,58.42488165,61.28574687,60.74525817,63.42130196,63.22357716,65.81324236,65.81324236,665.2920065
50459,50.24954308,66.4579185,76.66989163,12.4729208,11.42796043,9.41258785,14.27525557,13.51056739,15.57059961,1.099157298,23.04563713,54.39962258,52.11376295,54.79939587,54.5567173,56.99064685,56.76497169,58.6170684,58.43065146,61.2073815,60.77929466,63.49856998,63.16320092,65.91980274,65.91980274,665.4416081
50469,50.36187683,66.46664078,77.38490471,12.20761658,12.22443374,9.478491023,14.25596808,13.59505462,15.62334066,1.097326752,23.00058983,54.42618038,52.1395783,54.71522535,54.56909448,57.03132785,56.7735129,58.53756165,58.4088636,61.31977548,60.78759607,63.39522744,63.26677393,65.88978454,65.88978454,664.5871933
50479,50.55487596,66.23090082,74.48670932,11.52016688,11.80921426,9.077056838,13.70677917,13.53855767,14.8349345,1.094977692,22.90119291,54.43223,52.15563613,54.83071739,54.56141541,56.97713302,56.7631454,58.56403676,58.45712712,61.26186898,60.82683547,63.4519154,63.22527284,66.01699401,66.01699401,664.6324952
50489,50.76146547,66.17814535,74.05732512,11.43381085,12.11636523,8.919061947,13.84821409,13.17335795,14.56651504,1.093466019,22.91125815,54.44469764,52.16032032,54.66455888,54.57635771,56.96351103,56.75761439,58.4623817,58.41656179,61.32813726,60.76364844,63.50199303,63.30651518,66.01305035,66.01305035,663.5779093
50499,51.06920495,66.22609538,73.19603561,11.87632055,12.31930778,8.287236639,13.66049381,12.60181803,14.45085879,1.091578234,22.88503866,54.46136818,52.17381078,54.74002755,54.58785086,57.01634598,56.74369293,58.53988459,58.46756314,61.3151413,60.79619948,63.57687869,63.21147735,66.00612169,66.00612169,664.0530524
50509,51.38620932,66.30397219,72.94513099,11.74924983,11.98173633,8.176612517,13.61980885,12.87709608,14.54062737,1.089901721,22.85813481,54.46746134,52.17907606,54.89797098,54.58066563,57.02894889,56.78979096,58.56348351,58.45724766,61.41633139,60.78163098,63.41280599,63.21866761,65.82088141,65.82088141,664.3195961
50519,51.78915157,66.13872056,68.51457008,10.32287829,11.13304906,8.009355098,12.98523978,12.62269724,13.44135062,1.087287481,22.88362743,54.50506941,52.18088171,54.81986741,54.60454342,57.05324524,56.78509296,58.56844708,58.459067,61.37507723,60.81149618,63.48702823,63.23640065,65.81709558,65.81709558,665.6502075
50529,52.25843574,66.07514944,67.6336572,10.20186752,11.06102222,7.475515185,13.1668646,12.01559589,13.71279179,1.085292407,22.97257622,54.51109101,52.18284369,54.74039997,54.60426335,57.00554137,56.78526279,58.55244592,58.44688336,61.37277906,60.79775409,63.42330965,63.22020454,65.92255085,65.92255085,665.8503786
50539,52.92649893,65.95252557,62.49364137,9.372920962,10.33363214,6.615259497,11.63894481,11.40316165,13.12972231,1.082691097,22.95397165,54.49938465,52.183975,54.79192975,54.61663774,57.05745744,56.73558115,58.60409914,58.46642085,61.2399683,60.81345754,63.40111351,63.2116823,65.86699283,65.86699283,666.1158688
50549,53.52459852,65.79515391,61.39383773,8.894299312,10.24613963,6.227308939,12.07598426,11.06709633,12.88300925,1.080885414,22.89436882,54.52095,52.2002268,54.74132751,54.61704743,57.00549781,56.83062558,58.58766365,58.48973928,61.36690296,60.80758337,63.50194905,63.25872071,65.85821609,65.85821609,665.5848885
50559,54.22494886,65.72253503,58.35839969,8.356949119,10.31977255,5.233900768,11.36210237,10.69746239,12.38821249,1.078896847,22.8530873,54.56094964,52.22490899,54.98038718,54.63926655,57.06432425,56.83978133,58.61185926,58.52741191,61.52813258,60.8485845,63.55725718,63.3395894,66.08485124,66.08485124,665.617548
50569,55.00390107,65.55926027,54.2837769,7.403328227,9.653435472,4.400741596,10.85031277,10.47267872,11.50328012,1.07611155,22.89527553,54.57967984,52.2308503,55.30486297,54.74733507,57.47069156,57.17202986,58.75092664,58.55418969,61.86845268,61.09409167,64.04616523,63.57636144,66.53892635,66.53892635,667.7277734
50579,55.80852475,65.75504318,52.84664913,7.154649689,9.760210646,3.611039851,10.35715138,10.09461846,11.86897911,1.074665671,22.97676307,54.58671305,52.22835369,55.59882015,54.96475756,57.85384369,57.50310613,58.93580117,58.77995322,62.25964346,61.3808585,64.46957022,63.99601685,67.05588915,67.05588915,665.8029697
50589,56.88996213,66.02308143,51.03906927,6.965392779,9.568265433,2.587460971,10.20101529,9.815783737,11.90115106,1.073255409,23.02880984,54.60484805,52.24454134,55.57103109,55.16985462,58.20105949,57.91845351,59.22985784,59.10322066,62.61385638,61.78744553,64.93243323,64.46342597,67.07617502,67.07617502,667.2852898
50599,57.87768016,66.01974489,45.77463849,6.436756357,8.973574007,1.786341529,9.397791397,8.726939356,10.45323584,1.071696452,23.07156361,54.61243579,52.25990293,55.35268076,55.13694376,57.8885095,57.66787669,59.4114299,59.32925777,62.41646284,61.85265146,64.64935942,64.47658418,67.39366003,67.39366003,667.4641692
50609,58.89272202,66.05546492,42.36141975,5.920742526,8.678286946,1.056190837,8.629911194,8.706453043,9.369835207,1.069970353,23.09507722,54.62285149,52.2606576,55.17610748,55.04903741,57.7380419,57.5868259,59.29339802,59.26039312,62.28646041,61.77578178,64.62387673,64.42039842,67.22285888,67.22285888,669.1303636
50619,59.87704291,66.3236846,40.45783622,5.732357443,9.120040939,0.084485836,8.256457423,8.294748861,8.969745716,1.068873538,23.11686739,54.64749538,52.2750986,54.9400982,54.96230232,57.59278193,57.35369051,59.21335624,59.17383873,62.12734751,61.6671089,64.5296478,64.32414692,66.88413602,66.88413602,669.251976
50629,61.22039114,66.77283119,36.89115762,5.305281519,8.30693256,-0.555346652,8.021800132,7.409172688,8.403317371,1.067476633,23.14381919,54.65026431,52.27716094,55.04506779,54.85639113,57.42634309,57.24633839,59.08207102,59.01336001,61.91906186,61.56556424,64.3374374,64.14133788,66.69719483,66.69719483,669.0690377
50639,62.29193177,67.08658328,36.41082838,5.345527555,8.061644631,0.857134129,7.159016764,7.49933764,7.488167662,1.066156604,23.14434034,54.66523615,52.28814808,55.00023579,54.81713194,57.34398994,57.11768017,58.96542482,58.92006446,61.96493454,61.4331094,64.07892635,64.00586093,66.75666449,66.75666449,669.4182837
50649,63.34881565,67.58545879,33.4959065,4.931523013,7.662921112,0.338177138,6.8461339,6.788566312,6.928585023,1.06531058,23.21958626,54.68532239,52.30255339,54.83820639,54.80278828,57.33348556,57.0802044,58.92371503,58.84152524,61.81741042,61.28241539,64.03214151,63.90416207,66.78135805,66.78135805,670.152116
50659,64.36400939,68.06336878,34.8080665,4.903330804,8.078553288,2.352331596,6.80951844,6.344465725,6.31986665,1.063974355,23.28654409,54.70683934,52.32827898,55.02681184,54.81485294,57.38890552,57.06033956,58.85603563,58.78305083,61.69351088,61.27402854,64.05133023,63.80388527,66.57141287,66.57141287,671.7788123
