Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,exp_flowrate,DNI,Tamb
49141,93.94510296,17.78630571,15.50978371,7.452937608,18.51905735,17.3439524,17.33306618,56.09462161,53.96630529,57.92238791,57.77792533,61.2276572,61.08788724,62.74559162,62.55342811,66.67249151,66.1364991,69.99419219,69.67321074,73.52848248,69.82855509,1.081612553,646.9293368,26.45003202
49151,93.15372501,18.42643182,15.54548735,7.008904249,18.35127193,17.12393074,16.69769891,56.10218135,53.97699503,58.075583,57.79693717,61.25471717,61.1871895,62.74617884,62.56545136,66.64732153,66.17023729,69.97911018,69.71095458,73.42502079,69.86405971,1.081579138,646.1955044,26.30512511
49161,92.75568101,16.99476575,15.34555978,7.207283247,18.45455487,17.32481393,17.42870343,56.12372267,54.00110331,57.78132764,57.78071491,61.19409873,61.20643777,62.80958711,62.57146018,66.67639215,66.17108782,70.02472629,69.68762971,73.5643768,69.85327018,1.081555794,645.7849325,26.24915645
49171,94.99281967,19.14211361,15.45765126,7.391426461,18.22812934,17.79613491,16.97736409,56.14081536,54.00606248,58.26408492,57.82789968,61.26634057,61.22685634,62.87102481,62.61361908,66.66833244,66.16414712,70.1227665,69.72479042,73.50128025,69.87364239,1.081516779,645.7360796,26.20447515
49181,93.69964465,16.72832715,15.55200758,7.639323506,18.59428241,17.1768252,18.00887881,56.14795648,54.01980972,57.74100008,57.83391144,61.29343134,61.17497809,62.87433372,62.58688122,66.72315042,66.17260477,69.99356282,69.77174249,73.77778957,69.86687316,1.081488597,644.851531,26.26079576
49191,91.36206599,17.71336905,15.52540505,7.118871872,17.98242666,16.71940527,16.30258809,56.16797772,54.03211077,57.97250271,57.84358107,61.29725387,61.25575104,62.83936538,62.6516926,66.65193721,66.25101137,69.97029309,69.75787326,73.38443275,69.88120737,1.081466491,645.0074444,26.20600871
49201,95.39463494,18.18769353,15.50660628,7.417039112,18.55056509,17.68367291,18.04905802,56.19673607,54.0441701,58.09022731,57.85411734,61.30373651,61.21691653,62.86692039,62.65503287,66.78181495,66.25278018,70.18671233,69.7849346,73.80015079,69.88163194,1.081426298,643.8006748,26.21619045
49211,93.49171066,18.41936129,15.56360217,6.752518585,17.69839194,17.23159712,17.82623955,56.20253586,54.06418985,58.16189217,57.86530438,61.32769419,61.27475053,62.77696391,62.65005358,66.58736392,66.21174329,70.04520713,69.82316459,73.78891683,69.91829456,1.081397794,644.6448788,26.18923687
49221,92.91879614,19.09752275,15.52021694,7.068690311,17.97993257,17.36627426,15.8861593,56.23346379,54.08610439,58.33492839,57.88160354,61.3345472,61.22574262,62.79838748,62.70623296,66.70641508,66.24658495,70.11024014,69.79150239,73.32586105,69.95960253,1.081333389,645.0810412,26.18684157
49231,93.73154758,17.91952915,15.56145841,7.441046759,17.8269742,18.25861441,16.72392465,56.26214598,54.12915113,58.1161307,57.90981293,61.37213699,61.25772544,62.91331031,62.68528195,66.65166864,66.23035948,70.29278334,69.81535504,73.53632032,69.97472516,1.081269374,643.7092056,26.21484171
49241,93.80991898,19.15508169,15.31547945,7.239251967,17.76947479,17.22751347,17.10311761,56.28532188,54.13758628,58.3996914,57.93544118,61.34321487,61.20905973,62.81983088,62.72408947,66.67788987,66.25120754,70.08441872,69.85230481,73.65783727,69.9830237,1.081212778,644.5332043,26.16944429
49251,93.58056975,17.48657565,15.4091966,7.434016227,17.99696053,17.24865438,18.00516636,56.32338336,54.16029407,58.05135846,57.96920312,61.39801488,61.33026656,62.98446326,62.73043075,66.73506457,66.26851785,70.10664066,69.86714091,73.87360066,70.01755664,1.08115428,644.3825492,26.30011438
49261,94.56355458,18.5025183,15.55529608,7.353908264,19.30623352,17.06623319,16.77936523,56.35667934,54.2017193,58.31911807,57.97978196,61.44133005,61.34083026,62.97730873,62.71139179,67.00764277,66.34379799,70.14157764,69.81769305,73.55163547,70.05831362,1.081083478,644.0296158,26.34819452
49271,94.33364611,18.58457402,15.61249603,7.163819178,17.44164584,16.75831043,18.77280061,56.40618576,54.23561451,58.37157863,57.99712353,61.47165695,61.39830229,62.9925976,62.7910331,66.67264058,66.31517065,70.04470304,69.8719044,74.04975802,70.09685517,1.081003664,643.2500019,26.38578434
49281,91.88396034,18.07573087,15.39108579,6.427716171,18.14906376,17.14858756,16.69177618,56.42667714,54.27164731,58.2947926,58.00479369,61.43041309,61.39025833,62.82088574,62.82245524,66.86192236,66.36537555,70.18216502,69.90528759,73.6204038,70.12755139,1.080889924,642.9753733,26.3372438
49291,93.56577674,17.33261277,15.01719497,7.909142223,18.35856306,16.7303476,18.21791612,56.46307641,54.29813344,58.15608651,58.03150477,61.37408412,61.36645684,63.12690115,62.78924886,66.8755615,66.36893694,70.09283574,69.88802999,73.94303695,70.16960842,1.080832544,643.4680831,26.28821388
49301,91.99028684,17.9223661,15.41492366,7.148064429,17.57146978,16.86188619,17.07157669,56.49957662,54.33289559,58.32241479,58.06640435,61.4977668,61.39323121,62.98439056,62.77811692,66.6895266,66.35154493,70.10500128,69.9348901,73.73502356,70.20147045,1.080752137,641.595956,26.27498812
49311,92.59345632,18.27251494,15.03531491,6.89993373,18.36724985,17.04004656,16.97839633,56.54251506,54.35680141,58.42444316,58.07156967,61.41857881,61.41476524,62.95075842,62.82878828,66.91751895,66.37327,70.16655215,69.90511869,73.68467689,70.22138931,1.080704472,641.5137805,26.26873543
49321,92.98252713,17.63663922,15.40938349,7.09152672,18.75172453,16.97481392,17.11843926,56.55929145,54.37803347,58.30452469,58.10652958,61.53716103,61.43419727,63.01300246,62.81480258,66.98954817,66.42111824,70.20026556,69.86183434,73.67295735,70.23853954,1.080593916,641.5453865,26.34405383
49331,92.3870699,17.67568918,14.92817732,7.044940071,18.56003302,18.13870921,16.0395211,56.57294601,54.37364363,58.30894005,58.13252902,61.45612235,61.45948721,63.02796508,62.8221429,66.95432867,66.35296829,70.39135098,69.88908354,73.46010525,70.23064702,1.08056333,641.120004,26.36142289
49341,94.48413655,18.79298655,15.20892979,7.316559505,19.14976388,16.99905797,17.01683885,56.58023392,54.39030884,58.5744768,58.12139093,61.50758591,61.48448084,63.11347759,62.8581108,67.12171352,66.39920281,70.18396121,69.94849303,73.73721026,70.24976561,1.080532943,641.3831425,26.40984943
49351,92.29267663,17.37190288,15.13960807,7.125966402,18.0085697,16.88881963,17.75780995,56.60049434,54.40022974,58.26814241,58.16117954,61.53206426,61.49078943,63.07740984,62.83280227,66.84247095,66.41177341,70.17212597,69.98410986,73.93794604,70.25359812,1.080493233,640.5898326,26.4356043
49361,94.70616784,19.19427577,15.49531054,6.817864612,18.84030758,16.90298034,17.455429,56.59600263,54.40366417,58.67732625,58.1551188,61.60519537,61.48720472,63.00522238,62.85859123,67.05344124,66.39430714,70.15780554,69.93599034,73.82249306,70.265689,1.080495269,639.8597347,26.39579759
49371,92.42735483,17.4999019,15.16446005,7.163078093,18.50920748,17.89887305,16.19183425,56.60132721,54.41694601,58.31340969,58.18222895,61.55869175,61.51046343,63.105368,62.8394625,66.96065445,66.4076756,70.39297273,70.01627547,73.62148963,70.28218138,1.080478925,639.7206684,26.40594764
49381,93.74282832,17.84143939,15.48959265,7.032957957,17.95260005,16.55436189,18.87187639,56.61662077,54.4268568,58.39941361,58.1952644,61.6441614,61.56879264,63.13474393,62.87108315,66.86839088,66.50578579,70.19176323,69.9439845,74.14597737,70.28084514,1.080465965,639.0759066,26.39101782
49391,92.74726398,18.36618322,15.22811135,7.369277527,18.22045131,16.93384585,16.62939473,56.64226621,54.46027642,58.54979931,58.20876007,61.59954133,61.47078295,63.11166983,62.89845451,66.95552787,66.49527651,70.26586669,69.9352727,73.638072,70.28332487,1.080432371,638.0265883,26.43899587
49401,92.52015026,17.67920415,15.50291208,7.330755252,17.56828424,16.81513317,17.62386137,56.63673587,54.45604763,58.39266067,58.20727732,61.6592973,61.53099042,63.16332333,62.9290363,66.84095091,66.4490021,70.19321321,70.01527004,73.93955995,70.28498097,1.080416735,639.0116411,26.37719522
49411,92.805689,17.64484665,15.52570208,6.942913445,18.47398206,17.56850411,16.64974066,56.63885435,54.46389638,58.39296373,58.20198134,61.65916803,61.54028249,63.08629618,62.93204599,67.04574112,66.46343177,70.37549953,69.98290936,73.69039142,70.28194229,1.080387956,639.4035551,26.39995349
49421,94.02686531,18.71360069,15.19303434,7.398909059,18.14391251,17.00434654,17.57306216,56.66155383,54.49664721,58.66372993,58.22286651,61.60600116,61.553736,63.2013006,62.9430266,66.98325304,66.50956596,70.29603761,69.98849967,73.90161104,70.3164054,1.080380048,639.3097908,26.34767511
49431,95.22787593,17.73386817,15.34307154,6.792269055,19.76097675,17.51506723,18.08262319,56.67094674,54.50478667,58.45387443,58.28661181,61.70330214,61.66045979,63.1730044,62.99006089,67.39055776,66.55543264,70.45579645,70.06925389,74.09600459,70.33650083,1.080333912,638.5586222,26.32814004
49441,93.80145237,18.77138036,15.19858261,7.522119957,17.73184423,17.06114495,17.51638025,56.69185299,54.50952784,58.68976671,58.29357512,61.67818001,61.59204521,63.2671622,63.04319636,66.99193871,66.61142612,70.41080901,70.12118203,74.02194224,70.35977817,1.080305106,639.5942445,26.32186261
49451,93.03281421,17.07587632,15.2858197,7.385965194,18.11665962,16.85665987,18.3118335,56.71604456,54.53767465,58.34040615,58.31235703,61.71644986,61.63816711,63.28299294,63.04826678,67.08277669,66.66262946,70.41654231,70.11572418,74.19369856,70.39236987,1.080285773,640.0093363,26.30411013
49461,93.64148945,19.50936261,15.59902281,7.298761706,17.54920643,16.72690828,16.95822762,56.71770999,54.55112701,58.89606848,58.31716585,61.79123327,61.69971878,63.32523023,63.07705561,66.98544955,66.66944008,70.39469953,70.19505017,73.97182688,70.38552294,1.080215661,640.8595369,26.33780614
49471,94.55304568,19.20703712,15.17744575,7.247249962,18.96161951,16.47734395,17.48234938,56.73800232,54.56992809,58.84760186,58.37562719,61.75585502,61.72692025,63.34098341,63.09594879,67.31896465,66.69794484,70.36767805,70.2394281,74.13298997,70.408637,1.080199655,641.0997423,26.40317414
49481,91.84109402,18.38875279,15.24354532,7.289295749,18.35447928,16.32290489,16.24211599,56.74126793,54.56529716,58.660857,58.35800105,61.7530574,61.72681422,63.35029284,63.14382004,67.23174645,66.75360664,70.38905894,70.20955368,73.82701261,70.40830738,1.080165539,640.944873,26.4664726
49491,90.45359575,16.63254636,15.20289583,6.838265885,18.67375441,16.98594557,16.12018769,56.7628258,54.60448174,58.30896134,58.37460057,61.76066162,61.71782018,63.24087119,63.1722702,67.33137733,66.72581295,70.5090033,70.27444065,73.86480529,70.43021969,1.080146976,641.0997423,26.39209006
49501,92.86098858,18.26210845,15.41883546,7.10560957,18.02556035,16.55705991,17.49181484,56.7766941,54.61410583,58.68170869,58.3585844,61.79289207,61.75139693,63.33406182,63.14888609,67.16380151,66.74791727,70.43574687,70.2121494,74.10818124,70.45700956,1.08009932,631.9689276,26.48363789
49511,93.03421519,16.87271307,15.31656862,7.747836641,18.79064351,16.8784316,17.42802174,56.79039852,54.62464544,58.38290036,58.37048143,61.78211827,61.61904929,63.34481474,63.0403684,67.2258262,66.63256602,70.39209469,70.18147782,74.06342307,70.48632204,1.080065279,642.4156042,26.49048378
49521,95.57647442,18.30607592,15.33406594,6.854505855,19.47910545,16.90661823,18.69610303,56.81630765,54.6417103,58.71936536,58.3921032,61.80774682,61.77387805,63.30071049,63.15409368,67.49303957,66.76902113,70.53494877,70.21600554,74.38053864,70.49466192,1.080030682,642.3228934,26.51879801
49531,94.95802991,19.35148116,15.56864026,7.39847193,19.07992669,16.51280422,17.04670565,56.84001732,54.65731641,58.96805624,58.43039447,61.89846791,61.81974181,63.4678269,63.17236035,67.42260865,66.79936341,70.477759,70.3051943,74.10252188,70.51446488,1.079975037,643.4607084,26.50212744
49541,92.75852681,16.35217465,15.25686415,6.83557526,18.51882953,17.22039395,18.57468926,56.85037847,54.67951688,58.32228453,58.43176338,61.83052913,61.84757536,63.37033383,63.24770805,67.37314058,66.80587952,70.64206005,70.31036339,74.44823976,70.5265721,1.0799294,644.0917743,26.50936704
49551,94.9688698,18.84488506,15.30259664,7.35163126,18.93258744,16.40096194,18.13620746,56.88086675,54.70247046,58.90064756,58.46088087,61.86992319,61.8387467,63.47650941,63.22789864,67.44561367,66.86850741,70.52223852,70.37384739,74.41414853,70.53275784,1.079901282,644.8050157,26.49782724
49561,92.91195292,18.76016386,15.09429422,7.099575792,18.34647602,16.52671596,17.08472707,56.88744231,54.7106907,58.89020831,58.48115228,61.84396238,61.89128761,63.47297966,63.25687525,67.34422866,66.86386114,70.54579595,70.38867632,74.19492866,70.54422925,1.079845906,644.9799021,26.52580146
49571,91.48853846,17.97808347,15.13442309,7.271876506,18.54942301,16.74655461,15.80817777,56.88241597,54.71059316,58.71588741,58.4954456,61.86720755,61.78399461,63.4040786,63.2628471,67.39542872,66.90274892,70.6336738,70.37382328,73.89568942,70.52892888,1.079842172,645.1252895,26.45284203
49581,91.61077569,17.72936721,15.11739859,7.530393528,17.53318061,16.41098981,17.28944596,56.90991897,54.74403709,58.69391865,58.48204998,61.85001755,61.81525213,63.49292975,63.26830784,67.17448147,66.91469894,70.57086248,70.47372652,74.32559911,70.52408517,1.079842661,645.1872645,26.40029467
49591,92.8914505,18.53018426,15.38931835,7.067116888,18.26010941,16.64830438,16.99641721,56.92873303,54.75601655,58.88452535,58.49860385,61.92733048,61.83806347,63.41261092,63.24089098,67.30922734,66.88327836,70.59250597,70.38547568,74.17226252,70.54237157,1.079786373,645.2142895,26.40484925
49601,92.87484926,17.34488033,15.11049448,7.658275585,19.1325404,16.07380344,17.55485503,56.9397916,54.76509372,58.62971733,58.53076643,61.89754513,61.85896737,63.56531253,63.24160827,67.50454154,66.90683864,70.48825282,70.41394537,74.32535358,70.5359256,1.079730634,645.8753623,26.35290532
49611,91.49430587,17.32307134,15.07248567,7.445285104,17.72376361,16.65372627,17.27597387,56.94580097,54.76502811,58.62473383,58.5284611,61.88672004,61.78758267,63.4464461,63.23459934,67.18358219,66.88281597,70.59338676,70.3910567,74.24026876,70.55354784,1.079747032,646.7245705,26.3300727
49621,93.65643015,17.8448203,14.9108695,6.995193765,18.03267882,16.37200699,19.50086077,56.94606349,54.76140022,58.737451,58.55994235,61.88227193,61.86410446,63.42272177,63.27969768,67.2976057,66.90368168,70.5515711,70.41168564,74.7567231,70.5249371,1.079721066,647.9760353,26.3211453
49631,93.23090716,18.51868106,15.17560508,7.792959881,18.17328929,16.8109284,16.75944345,56.9601915,54.77925238,58.90544411,58.56282977,61.94414272,61.8833611,63.61972918,63.30275596,67.35199013,66.92313371,70.66881698,70.36263698,74.09684876,70.52803831,1.079722039,647.9635622,26.35539784
49641,94.04763483,18.79221299,15.57162569,6.930365728,18.64184378,16.66479324,17.44679341,56.963804,54.78961505,58.97684909,58.59720871,62.06683952,61.98452974,63.52873655,63.3767504,67.53047955,66.95875882,70.6719665,70.46717645,74.35462745,70.529845,1.079697283,649.0840598,26.37509803
49651,92.91287928,17.69749657,15.36024895,6.582190794,18.90930713,17.22915845,17.13447738,56.97115662,54.79236308,58.73568664,58.59040636,62.01294872,62.01227588,63.4789075,63.33767942,67.55101639,66.98848028,70.82744961,70.43846342,74.25633609,70.51344208,1.079694132,649.0102608,26.40422516
49661,94.2868903,17.96182356,15.5254075,7.005841977,18.34234405,17.13491758,18.31655563,56.97025589,54.81348269,58.81565305,58.6076982,62.06699762,62.00285451,63.56386378,63.41569026,67.50264643,67.00146789,70.81939088,70.49822093,74.57943104,70.52440738,1.079707637,650.0164218,26.32855755
49671,93.81000747,18.16223093,15.3528043,7.323707313,18.68458182,16.8612286,17.4254545,56.98373472,54.80487113,58.85178222,58.63217133,62.05308554,61.95507559,63.58694517,63.42823677,67.59153816,67.04154818,70.79856973,70.50067587,74.38341832,70.49799008,1.079684456,650.7315445,26.32740415
49681,95.77513479,18.75316829,15.34337137,7.191678358,19.31919779,17.72773124,17.43998774,56.98304443,54.81585351,58.99454768,58.62721442,62.04611705,61.97614215,63.57863534,63.4275483,67.73236858,66.98957541,70.9397755,70.55415183,74.44023519,70.51990811,1.07965595,650.0819054,26.35255839
49691,95.06170542,18.7210555,15.33195853,7.75480667,18.24758394,17.55157378,17.45472699,57.02165877,54.845976,59.01759647,58.63368276,62.05010937,61.99874984,63.72675659,63.42884871,67.49496532,67.00453567,70.91556006,70.53888787,74.42833185,70.55455492,1.079634761,650.5288571,26.43654532
49701,94.49441298,18.46257228,15.13381256,7.338056515,17.69200168,16.83961831,19.02835164,57.03427601,54.86539667,58.97959646,58.66964717,62.04206611,61.99003358,63.62524617,63.44838209,67.39086791,67.04890865,70.80144936,70.56062851,74.80090657,70.55973325,1.079588252,650.6629427,26.46716296
49711,93.07028819,18.3298623,15.09638494,7.048086999,18.40616035,17.22809451,16.96169909,57.02737694,54.89691022,58.98159095,58.6679189,62.03204197,62.06231918,63.63293573,63.46391796,67.56560118,67.04024279,70.87940233,70.57658749,74.35638269,70.56405389,1.079573968,650.6390359,26.43555951
49721,91.39372438,17.07049761,15.25758339,7.220770231,18.12492694,16.60143519,17.11851103,57.08678989,54.92971989,58.73393175,58.691802,62.09200046,62.06351778,63.67268819,63.47610017,67.51529479,67.11601459,70.81569448,70.62097962,74.43589141,70.61090803,1.079525249,651.6535124,26.42004072
49731,94.39249054,18.75806169,15.04063082,7.615352052,18.53493699,16.80358898,17.63992001,57.09349823,54.93980468,59.12051996,58.70164937,62.05383981,62.03657058,63.73384715,63.49265432,67.62364054,67.1188918,70.86400269,70.54037251,74.47188123,70.64534109,1.07941559,651.4102875,26.40477881
49741,93.1470889,17.0516472,15.38562442,7.310371972,18.64114944,16.69200762,18.06628825,57.1106314,54.94911169,58.74955081,58.69923104,62.12835012,62.10390469,63.73322667,63.50884616,67.66355055,67.09498134,70.81526466,70.61875928,74.64533969,70.66508842,1.079403639,651.9144074,26.34382151
49751,93.51089619,18.52821483,15.05953065,7.243738831,17.95198447,16.86882608,17.85860133,57.12067667,54.95765299,59.08738024,58.75957406,62.11617126,62.06997125,63.68451782,63.53164257,67.53293466,67.14059829,70.90046676,70.65405348,74.63453154,70.67419653,1.079353059,651.3333702,26.2515929
49761,93.43176364,17.88862228,15.24156978,7.01014211,17.88569493,17.06645368,18.33928085,57.12631871,54.9572423,58.94444343,58.75308469,62.15028338,62.16508498,63.72757795,63.49759292,67.48414157,67.15696955,70.96091723,70.67466738,74.76231595,70.66414824,1.079344467,652.2948361,26.25800278
49771,92.85552618,17.53242119,15.18368383,7.342851355,19.08552327,16.27667509,17.43437144,57.14993697,54.95898679,58.86688082,58.78521855,62.16959009,62.16218931,63.79887626,63.55522261,67.80929577,67.22618777,70.85418191,70.71385403,74.59989323,70.68878724,1.079320524,652.8051926,26.23791045
49781,93.39976586,19.3187368,15.05529131,7.216832212,18.68395161,16.82046935,16.30448458,57.13225589,54.95669791,59.26288579,58.80954605,62.16540278,62.20218218,63.81082957,63.59004108,67.75473398,67.19020667,70.93952538,70.77122286,74.40552745,70.68886083,1.079287307,653.0692059,26.1804515
49791,93.95002757,18.8249421,15.2713036,7.167479144,18.53497025,16.55211039,17.59922209,57.17054545,54.98692809,59.18308269,58.83814899,62.24218341,62.2110111,63.80867076,63.62217822,67.75369694,67.24157195,70.93110331,70.79413382,74.71707055,70.71020534,1.079278403,653.2407107,26.13033791
49801,91.53916648,18.34036718,15.2697985,7.025431293,18.38256146,17.1909522,15.33005585,57.1824211,55.01080317,59.0990995,58.82486382,62.22869213,62.20940562,63.77546178,63.62707403,67.72477599,67.26773736,71.09981477,70.79096494,74.20822537,70.73232697,1.079237377,652.9320021,26.11311246
49811,91.96748103,17.2153886,15.09867893,7.744446367,18.51998593,16.69896843,16.69001277,57.18493842,55.02075877,58.85830891,58.8231124,62.18881845,62.15899115,63.88533622,63.64168917,67.77005226,67.23777436,70.96020726,70.81853828,74.53897483,70.75855766,1.079230189,652.0620054,26.17100992
49821,94.01186856,17.59851143,15.18738522,7.566973217,18.86265121,16.96800028,17.82834721,57.20651005,55.03389376,58.95705422,58.82827401,62.21393248,62.20137377,63.88824657,63.61590781,67.82087753,67.2906207,71.07322403,70.80331591,74.77771269,70.80085403,1.079173272,651.4518644,26.23093089
49831,93.22760532,17.78715672,15.10622738,7.276005056,18.76927437,16.9381172,17.3508246,57.22476795,55.04493136,59.01032287,58.82877721,62.19649396,62.22990905,63.85199003,63.64286046,67.82720101,67.29515337,71.07126369,70.79598413,74.66410165,70.82507913,1.07912506,651.3520798,26.2546043
49841,93.86446651,17.98403205,15.52062728,7.318795208,18.96521654,17.20140091,16.87439454,57.25134433,55.06802249,59.07747249,58.89373384,62.35398006,62.2858069,63.91749569,63.6680231,67.89622327,67.30080917,71.13577547,70.78843196,74.55049383,70.84885999,1.079079854,650.1931237,26.27757287
49851,91.97791231,18.01458534,15.18599053,7.670526677,18.80936642,16.40442551,15.89301783,57.26840968,55.07425158,59.09070555,58.88720718,62.27300989,62.19362161,63.90380903,63.7267363,67.92039122,67.3543157,71.01177541,70.86316928,74.40660774,70.87883571,1.079028199,649.0850992,26.37165723
49861,94.79704049,19.18850997,15.38865278,7.182545814,18.85917312,16.6096623,17.5684965,57.26533881,55.10510294,59.38340335,58.90479826,62.33587653,62.28317669,63.88460842,63.70753463,67.91240558,67.39223575,71.09555223,70.87040615,74.78750581,70.88562496,1.078999625,649.3283241,26.37654313
49871,94.0765881,18.64175615,15.45504857,7.179447194,19.37133904,16.94121178,16.48778537,57.26718329,55.10406649,59.26042938,58.92213589,62.36799098,62.34175361,63.94248197,63.73784126,68.05687182,67.32711707,71.10432686,70.8986521,74.57476602,70.85120523,1.079008047,648.3938832,26.46202691
49881,93.13801542,17.86242785,15.13581099,7.396546854,19.30979505,16.93381963,16.49961505,57.28235341,55.10847343,59.09112697,58.95705517,62.3317751,62.3187684,63.96792179,63.74714412,68.05250643,67.38410934,71.15971797,70.90547889,74.58427613,70.87011759,1.078994618,648.4843129,26.47239856
49891,93.1757028,18.31131623,14.95642868,6.917718972,18.26095213,17.46039799,17.26888881,57.28451439,55.11161864,59.19444394,58.96280733,62.29760231,62.39627306,63.93869839,63.7526617,67.82425746,67.39051741,71.28361574,70.96850577,74.81890382,70.8386987,1.078971773,648.9957088,26.47848738
49901,92.47940494,17.80716706,15.27649662,7.005130438,17.67346468,16.98659281,17.73055332,57.29277387,55.11760004,59.08800715,58.93019123,62.33634284,62.4224545,63.98436604,63.76112388,67.70171979,67.4233802,71.21082649,70.96016972,74.9134945,70.83349583,1.078974329,648.4791158,26.4442132
49911,94.65804341,19.243339,15.39761907,7.250397809,18.10768382,17.43765639,17.22134731,57.3172802,55.15270193,59.44343262,58.9625382,62.39578005,62.34980887,63.96644642,63.80080847,67.83831956,67.49101812,71.37913169,70.96510429,74.80498693,70.85118746,1.078947946,648.5872158,26.41926184
49921,96.17044365,19.66191344,15.2326852,7.388403726,19.07175563,17.83214307,16.98354258,57.34137996,55.17277704,59.55706888,58.99537695,62.39202182,62.48351359,64.13100931,63.79234496,68.04504105,67.50002918,71.47631153,71.04818895,74.83524698,70.88190279,1.078891181,647.8668959,26.3907729
49931,93.51440182,18.16288266,15.36462632,7.299872275,18.21716381,17.46198686,17.00786991,57.35136304,55.18642641,59.23664128,59.01388522,62.44010555,62.37978318,64.0076113,63.84556171,67.90788094,67.51244014,71.4063594,71.03910793,74.83176181,70.90258776,1.078842465,648.2275756,26.43408137
49941,93.44720802,18.66431503,15.45684628,7.49358649,19.06020503,16.36878006,16.40347512,57.35455031,55.18882584,59.35093628,59.01415088,62.46100126,62.43072833,64.10178534,63.85210281,68.10249605,67.50464365,71.1548537,71.08077594,74.73872294,70.91807128,1.078821951,647.5010192,26.41433675
49951,95.49785225,18.83403061,15.17196045,7.25731071,19.24658575,16.52691363,18.4610511,57.36160102,55.20138275,59.40140574,59.02478891,62.40816362,62.41982443,64.03821788,63.8663077,68.15833124,67.57123392,71.25676564,71.11868216,75.23553005,70.94478799,1.078804929,647.1060386,26.40280099
49961,94.28545296,18.6702121,15.24082973,7.121365447,18.56032761,17.28144884,17.41126924,57.37161625,55.22043775,59.38401041,59.06084369,62.4596429,62.47309744,64.06120593,63.89557281,68.03464055,67.49634541,71.35021528,71.05726395,74.94008458,70.96617633,1.078783814,647.4521663,26.43347816
49971,92.08085944,18.16758433,15.05941848,6.79147259,17.06578246,16.89249537,18.10410622,57.38396844,55.23247186,59.28404643,59.07318617,62.43160498,62.51367749,64.02825186,63.92291,67.72877043,67.57404063,71.3412561,71.11343051,75.15084876,70.97959713,1.078759583,647.7109825,26.36305699
49981,97.19477007,19.3797834,15.42409488,7.870690058,18.53623136,16.78974379,19.19422658,57.38820736,55.24491619,59.5669282,59.0661946,62.50602269,62.48741077,64.24270474,63.9264655,68.06035146,67.57065112,71.31504148,71.12861828,75.40924805,70.99388991,1.078733754,646.6362196,26.38479863
49991,92.56252338,16.79299476,15.42990523,7.747088406,18.38760851,17.11071857,17.09420791,57.38657833,55.24312692,58.98826525,59.08724567,62.52839064,62.46694892,64.19468826,63.90937534,68.01014106,67.58447866,71.40047508,71.16907015,74.9813844,70.99450555,1.078727147,646.2048592,26.42753922
50001,94.03848772,17.90539347,15.28291395,7.19623067,18.85002972,17.04492741,17.75899249,57.39558848,55.25346686,59.24678758,59.05717824,62.46562481,62.45486116,64.05978858,63.89841399,68.10241064,67.6413765,71.44279321,71.12433162,75.08500151,71.00683601,1.078700789,646.1487304,26.42153749
50011,93.58607262,18.29512337,15.37398898,7.659529821,18.61586507,16.72860066,16.91296472,57.41296173,55.27375543,59.35406101,59.08576521,62.51457909,62.39416046,64.10244204,63.88660453,68.03844415,67.62935445,71.36028325,71.13514372,74.90719067,71.03958085,1.078683342,644.7954022,26.42790074
50021,92.31108317,17.39030674,15.501255,6.724415529,18.21554229,16.83862103,17.64094258,57.42042404,55.28541574,59.16400536,59.10108065,62.55835185,62.56306078,64.06281858,63.96666727,68.02931057,67.62917704,71.38472326,71.13272841,75.06721776,71.04678899,1.078660389,643.9399574,26.44994936
50031,94.07765918,18.3956498,15.49059297,7.402584747,18.42168136,16.74484731,17.62230299,57.42323379,55.30337794,59.40630581,59.12971019,62.58470017,62.52908982,64.18014709,63.99950329,68.10823719,67.62413959,71.35887588,71.22168909,75.15213129,71.10285193,1.078630183,644.1519996,26.41256715
50041,92.54064436,18.51595399,15.29486453,6.773136598,18.27619933,16.52033059,17.16015932,57.45039895,55.31927143,59.44919439,59.1438308,62.5553003,62.5916262,64.10235216,64.04452793,68.1209744,67.66710743,71.35191312,71.22300674,75.05052414,71.15362931,1.078587694,643.9971257,26.41055515
50051,93.8386753,18.60991602,15.37084651,7.512602207,18.45764072,16.90230252,16.98536733,57.44862271,55.33434371,59.48528722,59.17551164,62.60398039,62.57258779,64.24827441,64.03849791,68.15547639,67.68593813,71.45599829,71.21049546,74.99908323,71.1511889,1.078571422,643.0876309,26.37943498
50061,92.16896792,18.81380618,15.21987282,7.083374932,18.14307369,16.7995734,16.10926689,57.46675954,55.3512684,59.54776623,59.15883137,62.55368739,62.59741299,64.17738927,64.0478466,68.09473476,67.71856576,71.46578058,71.28406004,74.87729912,71.16522368,1.078551733,643.3464471,26.41708073
50071,95.60537476,18.49599949,15.36996962,6.820834942,18.69057252,17.19726881,19.03072939,57.47579281,55.36291727,59.48866025,59.1921071,62.62055358,62.63041969,64.15188448,64.04049516,68.20963987,67.74189793,71.57794427,71.28030019,75.52532076,71.17332511,1.078516897,643.2508203,26.48442306
