Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,Tamb,DNI,m2_T_WB,m3_T_WB
50720,65.24032901,71.66864646,66.3753609,10.63238367,9.665772265,5.880313559,12.30201305,16.02884138,11.86603697,1.593969234,62.89685052,64.50158071,64.38794216,65.8467831,65.57190803,66.4594152,66.25267613,68.10940105,67.54066003,69.95986973,69.87772277,71.66864646,28.01263131,658.0615526,93.21354507,79.42814397
50730,65.26499024,71.71364341,65.0478844,10.48288073,8.742151674,5.719763905,11.61757033,16.39010702,12.09541074,1.593911881,62.92594442,64.50816728,64.42627953,65.74576724,65.62076209,66.4840688,66.30331374,68.05679981,67.54201941,70.01584342,69.88803498,71.71364341,28.08892963,657.344351,93.30239494,79.45272727
50740,65.28860392,71.59154397,65.33449173,11.08204246,9.650153401,5.578607559,11.83672324,16.67110952,10.51585555,1.593860398,62.93919633,64.61190708,64.43241897,65.88900203,65.62085077,66.46287939,66.30922611,68.09584751,67.61980995,70.13612806,70.00429282,71.59154397,28.02337741,656.2467207,93.38856065,79.44841276
50750,65.35368717,71.56323282,65.31244511,10.64203204,9.27409705,5.873565762,11.94434167,16.89100805,10.68740053,1.593784241,62.985784,64.59215684,64.48272745,65.88261589,65.66106163,66.54765326,66.34741416,68.15036551,67.70590578,70.25553695,69.95001179,71.56323282,27.78537428,656.1344631,93.43002534,79.40844759
50760,65.3567593,71.67349608,64.93089459,10.83844786,9.444132268,5.341966804,11.44657606,16.65869126,11.20108034,1.593680353,63.00780756,64.64393524,64.4884895,65.91413701,65.69168845,66.49808987,66.39102684,68.11895506,67.67494042,70.1896682,69.98262688,71.67349608,27.5654023,656.9504098,93.35530156,79.47741159
50770,65.35158013,71.60073884,65.03546915,10.86791607,9.475417936,5.692165322,11.47781154,16.79683163,10.72532666,1.593697989,63.01141624,64.65197417,64.48151628,65.91187072,65.70846396,66.56772041,66.4069035,68.13952773,67.65319391,70.18874674,69.98170539,71.60073884,27.36147394,656.4067918,93.58567252,79.51627748
50780,65.40697817,71.74379858,65.11709053,10.65170156,9.432825414,5.652988461,11.64269243,16.1884763,11.54840636,1.593538365,63.05242376,64.66050426,64.5192243,65.94329185,65.73271806,66.58614608,66.43675295,68.19444269,67.75939131,70.20335511,70.00034314,71.74379858,27.39004168,655.5534259,93.58563635,79.52653969
50790,65.46543358,71.81830045,65.75154036,10.66230002,8.976200255,5.877820335,11.80312253,16.58704723,11.84504999,1.593368507,63.09717331,64.70702545,64.57545322,65.93072883,65.76294222,66.65040755,66.42307153,68.20517126,67.74392253,70.24832527,70.02987028,71.81830045,27.38851565,655.9671161,93.58498599,79.53328927
50800,65.47805048,71.64404201,65.0924006,10.42213984,9.406253989,5.417793865,12.19868397,16.72159924,10.92592969,1.593336038,63.12100204,64.69462555,64.57910959,65.99934599,65.80916073,66.62718543,66.47085038,68.31271166,67.74645646,70.27122605,69.99435202,71.64404201,27.39371257,654.3882332,93.67203115,79.5091115
50810,65.51789752,71.79372393,65.22586458,10.52896982,8.717206596,5.687363173,12.21711259,16.22376649,11.85144591,1.593227351,63.13603736,64.72589942,64.60305619,65.91934413,65.81965841,66.67844356,66.47664277,68.32141241,67.79255214,70.2423218,70.00416953,71.79372393,27.44186018,654.759307,93.72351935,79.47139994
50820,65.52441069,71.7091492,65.71581688,10.97358686,9.073045545,6.155985135,11.67709771,17.02531695,10.81078468,1.593201173,63.16002958,64.81705552,64.62548131,65.99552303,65.80623365,66.73579544,66.51742306,68.28068006,67.82145331,70.39229839,70.0767066,71.7091492,27.31453175,654.5774081,93.80309817,79.46122356
50830,65.5375283,71.8446627,65.71341515,10.54870247,9.146920354,5.764251555,12.4167294,15.95621465,11.88059672,1.593170192,63.18242469,64.77532351,64.67468006,66.05590383,65.84376794,66.71419437,66.51777073,68.39274954,67.85538785,70.26484394,70.05064221,71.8446627,27.1364604,654.7302032,93.82831649,79.5294849
50840,65.57024403,72.01452035,65.78125415,10.73645851,8.996496352,5.953643216,11.7412122,16.17594884,12.17749504,1.593064715,63.21043213,64.83179024,64.67580768,66.03440674,65.88633762,66.78542253,66.56593278,68.33902301,67.87286017,70.31565878,70.1755452,72.01452035,27.01670758,655.625146,93.93974514,79.58531163
50850,65.60853654,71.81153344,64.89704717,10.7422887,9.004688423,6.409951196,11.59492702,16.42516981,10.72002201,1.592948645,63.23014365,64.85250041,64.69730334,66.0572386,65.88923333,66.85729777,66.62638912,68.37751579,67.89523484,70.37585011,70.19253951,71.81153344,27.02536546,655.6157912,94.05967173,79.64944568
50860,65.6324437,71.84123302,66.19893851,10.86174752,10.06472844,5.858026139,11.92650167,16.39045335,11.09748139,1.592887714,63.25552803,64.89598884,64.71606254,66.23614875,65.92187516,66.80661882,66.64267528,68.44394699,67.89651458,70.37198147,70.16516908,71.84123302,27.11844326,655.2540722,94.0553239,79.67217599
50870,65.66193675,71.85592448,63.93969708,9.975928689,8.993322987,5.808719535,11.91691415,16.49322354,10.75158817,1.592802717,63.29022553,64.79698062,64.76371345,66.12205668,65.96592654,66.8432702,66.66588987,68.46580962,67.9284554,70.4195767,70.2320145,71.85592448,27.24254591,656.3672938,94.14066709,79.720462
50880,65.70200784,71.87827369,65.74712004,10.60599062,9.605021557,5.701477956,12.74011549,16.36599626,10.72851816,1.592681748,63.30970164,64.91174237,64.78945335,66.24029715,66.0003944,66.86160579,66.66003753,68.584439,67.93827826,70.41037102,70.25772511,71.87827369,27.22621562,656.5263254,93.86249643,79.83445132
50890,65.71515591,71.84553218,64.35036078,10.29312761,9.00420346,5.810978271,11.77483346,16.93894214,10.52827584,1.592645268,63.33910759,64.89392581,64.80305282,66.16317387,66.06192621,66.93969779,66.7058819,68.48451773,67.97470605,70.53340121,70.25519388,71.84553218,27.23780693,656.8568618,93.8180796,79.85651408
50900,65.73277526,71.84612529,64.00863379,10.69130287,9.260392614,5.594351005,11.95369224,15.76022848,10.74866658,1.592587656,63.35154228,64.96656489,64.80902455,66.2078946,66.03295152,66.87803125,66.72596063,68.53167911,68.04784487,70.42857672,70.22243735,71.84612529,27.21709307,656.2321688,93.61466903,79.72513284
50910,65.75631372,72.08536373,65.11291358,10.97957195,8.969201808,6.009111089,12.15450997,15.66301297,11.3375058,1.592506058,63.39057491,65.04922827,64.85004668,66.20499903,66.07060031,66.97837999,66.77569726,68.61184524,68.08973107,70.45589883,70.37263829,72.08536373,27.15807712,656.6219523,93.70776792,79.64085401
50920,65.8086155,72.0181116,64.09989478,9.998258622,9.152167347,5.888450692,11.90288323,16.24820454,10.90993035,1.59236632,63.45045267,64.96099431,64.88802064,66.27073441,66.11595399,67.00558391,66.82731427,68.62560749,68.12207845,70.57686487,70.36983417,72.0181116,27.11281799,655.6656835,93.73651743,79.66287083
50930,65.81816988,72.03839735,66.48975844,10.47911548,9.236252691,6.463310282,12.2476178,17.13774074,10.92572145,1.5922962,63.44508181,65.02834125,64.89444038,66.28991925,66.11430769,67.09083067,66.82634013,68.6767975,68.135882,70.72517399,70.3876615,72.03839735,27.09309906,655.679196,93.82034671,79.73489021
50940,65.85455133,72.07339791,64.79818628,10.31965292,9.238487631,5.995897346,11.62578115,16.7230841,10.89528312,1.592183712,63.48078013,65.04005698,64.9265735,66.32248866,66.17039815,67.07636505,66.88779616,68.64442612,68.20605329,70.73287451,70.4271446,72.07339791,27.08656073,655.32995,93.42506172,79.73909299
50950,65.89302322,72.17941053,64.99150837,10.46960653,9.566846331,6.088840878,11.29593874,16.28635411,11.28392179,1.592068967,63.49852612,65.08057465,64.94399256,66.38962618,66.16518796,67.08526473,66.92872207,68.63563658,68.23554938,70.69655902,70.47431189,72.17941053,27.05558497,654.8861166,93.60184286,79.85963079
50960,65.90943977,72.10361351,66.23939614,10.56666337,9.886604363,5.981925866,11.80812031,16.92131039,11.07477184,1.592012316,63.52210741,65.11887889,64.96713526,66.46114026,66.16189175,67.0658449,66.93774404,68.72211713,68.17426526,70.7313133,70.4300597,72.10361351,26.92279198,654.7437157,93.37327787,79.79854053
50970,65.94023291,72.30198341,66.02986934,10.93033431,9.340567503,6.052636067,11.45767373,16.3779863,11.87067143,1.591918066,63.55271333,65.2045384,64.98001087,66.39158558,66.20948255,67.12417515,66.99540408,68.72692227,68.28564539,70.76073605,70.50805176,72.30198341,26.78132997,653.5556557,93.35278981,79.18574978
50980,65.95763455,72.26789863,66.01140395,10.62597989,9.833744681,5.435994788,11.48711232,16.25623909,12.37233319,1.591860214,63.58357378,65.18946225,64.98419709,66.47035623,66.18925203,67.01078581,66.89612086,68.63215099,68.17295465,70.62973578,70.39808639,72.26789863,26.76316232,656.3350717,93.72836388,79.34924455
50990,65.98404373,72.06155219,62.56362779,9.947082207,9.459762276,5.724677568,11.55463228,15.22182799,10.65564548,1.591788347,63.60452505,65.1078806,65.01554246,66.44524675,66.20513198,67.07033301,66.94021667,68.68652983,68.17964794,70.48020393,70.4511077,72.06155219,26.72425002,655.6105941,93.79263541,79.53022834
51000,66.00538803,72.11174234,64.03397603,10.2973692,9.472708211,5.722956777,11.11123087,16.56126649,10.8684445,1.591730574,63.61750802,65.17386079,65.03532377,66.46703661,66.22871505,67.0936874,66.97857666,68.65793715,68.2424028,70.74548612,70.46907678,72.11174234,26.6881325,653.0120377,93.95569525,79.67516897
51010,66.01340303,72.25871474,64.86526297,11.25168152,9.333139182,5.650155998,11.62346952,15.63082626,11.37599049,1.591700611,63.62233683,65.32295716,65.07358905,66.48423386,66.29787909,67.15186435,67.00226652,68.75908025,68.32317935,70.68567964,70.5393059,72.25871474,26.71596205,652.6565552,94.1169829,79.77609578
51020,66.03871365,72.32785942,65.52640838,10.31545732,9.10291114,6.038003428,11.53675982,16.92996972,11.60330696,1.591611849,63.65539498,65.2145979,65.08456613,66.46049017,66.30594085,67.21859768,67.07101759,68.81482294,68.33302876,70.89202906,70.57399532,72.32785942,26.66920989,653.1076646,94.11401577,79.80723478
51030,66.06776477,72.4063349,66.38538937,10.28921592,9.259420057,5.859845523,12.16853229,16.76753764,12.04083794,1.591523404,63.68266381,65.23798672,65.10533437,66.50499283,66.33857386,67.22435098,67.06221437,68.90161567,68.37572275,70.91031195,70.58623594,72.4063349,26.64767157,650.4862408,94.09831528,79.80083315
51040,66.10334447,72.40652229,64.96779795,10.627283,9.442378036,6.260868291,11.5100154,15.86311067,11.26414255,1.591403731,63.71971289,65.32625899,65.13240887,66.55983068,66.32845802,67.27492511,67.0977858,68.8377762,68.40635921,70.80441509,70.70370095,72.40652229,26.69541409,651.3375279,94.27193823,79.89526526
51050,66.13526341,72.3153335,64.51097304,10.52688866,9.422427538,5.472334717,11.781681,16.79615213,10.51148899,1.591304369,63.74757212,65.33904079,65.17486641,66.59936121,66.40920382,67.23651847,67.13484811,68.91601791,68.44206845,70.98133249,70.72619298,72.3153335,26.72449487,650.336564,94.31537363,79.92307739
51060,66.15546143,72.46194334,62.60786213,9.935040339,9.137547045,5.495811349,11.84633488,15.22033411,10.97279441,1.591242589,63.77239472,65.27444531,65.20896069,66.59044053,66.41752943,67.24842557,67.152802,68.94381579,68.48509288,70.78621205,70.80299766,72.46194334,26.72112525,648.6007283,94.22138097,79.90133264
51070,66.1913973,72.44011008,65.04740854,10.75263353,9.52503135,5.520616795,11.72854891,16.9659277,10.55465026,1.591135138,63.78985872,65.41562868,65.21107371,66.65123345,66.41941782,67.25412059,67.1598408,68.93316661,68.49907025,71.06427399,70.84427466,72.44011008,26.74595498,648.9135945,94.32385222,79.93176111
51080,66.20890712,72.62274553,65.53533513,10.59809529,9.102449221,5.385571677,11.84348994,16.58038391,12.02534509,1.591074116,63.815103,65.41756865,65.23553352,66.61185273,66.46626817,67.2805837,67.2010847,68.99185797,68.52239248,71.02939915,70.80447518,72.62274553,26.75360833,650.6338388,94.38959653,79.955461
51090,66.22989877,72.51012528,64.38518851,10.15174155,9.293064214,5.669659571,11.50245513,16.39457316,11.37369489,1.591004811,63.83368286,65.36872527,65.26257974,66.66778175,66.48569067,67.34299854,67.20236464,68.94164813,68.55523964,71.03425912,70.7903116,72.51012528,26.78900113,651.0911848,94.45648162,79.9579005
51100,66.23545855,72.58325835,65.20079438,10.37736028,9.51361114,5.81769446,11.37345487,16.73038218,11.38829145,1.59098724,63.86181787,65.43099336,65.28091162,66.71947837,66.48318686,67.36288876,67.23434831,68.95414469,68.54803537,71.07786039,70.86121851,72.58325835,26.85209479,649.1537011,94.4480926,79.87355537
51110,66.28350377,72.46745586,64.22985088,10.39705623,9.216523397,5.837911396,11.6743975,16.21676821,10.88719415,1.590848687,63.88014007,65.45243074,65.30409956,66.69786463,66.48912142,67.37195724,67.26110831,69.02656441,68.59090792,71.0432822,70.82104428,72.46745586,26.78876021,651.3146606,94.46392137,79.86939196
51120,66.33220408,72.44136918,62.66948932,9.89694547,8.923853133,6.034321844,11.81094534,15.40879089,10.59463264,1.590693269,63.91327796,65.41008581,65.31942946,66.66906744,66.44979573,67.3624228,67.24776666,69.03404666,68.54891281,70.87932872,70.83904356,72.44136918,26.8145959,650.8302897,94.46925036,79.86208824
51130,66.37348863,72.48239054,64.34048025,10.30446381,8.994174891,5.801291585,11.53319985,16.55430129,11.15304882,1.590562892,63.95316432,65.51173273,65.33003069,66.69041558,66.51840445,67.39586008,67.24873351,68.99315043,68.53890913,71.04277655,70.79547214,72.48239054,26.8274869,650.188966,94.48537568,79.80552512
51140,66.41592728,72.27080622,62.34787983,10.1955685,9.147337773,5.45735864,11.15625384,16.54402223,9.847338839,1.590429678,63.98270316,65.52493014,65.36083036,66.7444973,66.51022297,67.33572727,67.28041468,68.96795918,68.54528351,71.04780579,70.78125401,72.27080622,26.80427834,651.5412547,94.51427671,79.71613214
51150,66.44137209,72.46204381,62.90613269,10.1608937,9.022363213,5.56355742,11.20443705,15.68946451,11.26541681,1.590338209,64.01459729,65.5516676,65.39793207,66.7627733,66.56814367,67.40976048,67.28570009,68.98063047,68.52594042,70.899335,70.75788882,72.46204381,26.92447429,651.5828316,94.59105757,79.74293717
51160,66.47276595,72.42068242,62.53309525,10.09970481,8.736156059,6.159842643,11.12985185,15.78468225,10.62285763,1.59026327,64.05254061,65.58042668,65.42171686,66.7433249,66.55944522,67.49130788,67.31708796,69.00081495,68.61441042,71.00232141,70.81365365,72.42068242,27.06524384,650.6629427,94.58398883,79.7770782
51170,66.51701001,72.3583698,62.5227633,10.05326738,9.062329357,5.901579189,11.47788235,16.04046418,9.987240844,1.59010289,64.09436637,65.61538076,65.46395626,66.83504616,66.64221155,67.53509409,67.33758647,69.07413874,68.62035155,71.04720205,70.84734493,72.3583698,27.20005963,652.1108583,94.62491012,79.82066507
51180,66.54416575,72.35193486,62.60965907,9.523265263,9.619785546,5.802060992,11.28771498,16.322055,10.05477729,1.590021254,64.13166962,65.57257105,65.51217835,66.96768361,66.68616416,67.56403511,67.42878217,69.13665065,68.66495805,71.13453877,70.83061392,72.35193486,27.3119968,651.5537278,94.70510127,79.84356341
51190,66.56658128,72.524034,63.13423758,10.11939303,8.771134185,5.902354601,11.32705326,16.04904489,10.96525762,1.589944531,64.16151591,65.69268732,65.54938573,66.87655128,66.73276736,67.62585616,67.458583,69.1724862,68.6965428,71.12493336,70.86487433,72.524034,27.41149781,651.3250548,94.72948076,79.85517058
51200,66.58652021,72.67732168,63.58792804,10.06009111,9.423518696,5.508508833,11.26899334,15.90942997,11.4173861,1.589899933,64.18499031,65.70723141,65.58433969,67.01025793,66.7650236,67.59854274,67.47986157,69.18502751,68.75654678,71.16387965,70.94970171,72.67732168,27.39498206,651.0496079,94.83390877,79.87945888
51210,66.62863421,72.67979027,63.43528663,10.19286659,8.99942297,5.951956388,11.25627282,15.66117051,11.37359736,1.589775057,64.20295431,65.74540745,65.62758424,66.98943747,66.79481791,67.69550799,67.48031657,69.18369149,68.770658,71.14061168,70.958661,72.67979027,27.45686695,650.9498233,94.83899885,79.89908662
51220,66.6442722,72.63835304,62.01420968,9.783557568,8.572992857,5.762412381,11.38901714,15.51142142,10.99480832,1.589742983,64.2276396,65.70818322,65.64389817,66.9412473,66.81448663,67.68651123,67.55820342,69.28170088,68.80061711,71.1479571,70.97451111,72.63835304,27.44846257,649.28155,94.9357823,79.9624854
51230,66.66992697,72.59819655,63.04278787,10.03065423,9.168823257,5.846401236,11.55855183,16.05187728,10.38648003,1.589660891,64.2630744,65.78108949,65.68792919,67.07551685,66.85514573,67.73992604,67.54981638,69.29905982,68.79357529,71.2228278,71.02633164,72.59819655,27.44808836,649.6557422,94.93097632,79.98863818
51240,66.70350794,72.73221989,63.59824558,10.17584793,9.09869471,5.808988971,11.3225993,16.10841869,11.08369598,1.589566293,64.29668612,65.83676613,65.70471659,67.08177311,66.91716789,67.79633863,67.59301964,69.30665657,68.87102065,71.30897508,71.05474017,72.73221989,27.40119993,651.5339788,95.02267906,80.08264142
51250,66.73520768,72.57234521,62.6010786,10.14699061,9.105588042,5.796899615,10.71699816,17.02294594,9.811656229,1.589488428,64.3223894,65.85817718,65.73194363,67.11011094,66.89242902,67.76981305,67.65762978,69.27969048,68.84673908,71.42323031,71.08731164,72.57234521,27.33625119,650.1733746,95.07422253,80.08547359
51260,66.7617525,72.77564416,61.86365228,10.0497139,9.321138264,5.080552253,11.04633855,15.74605854,10.61985077,1.589422209,64.35845059,65.87957852,65.77081596,67.18166644,66.9740659,67.74305992,67.66715135,69.3391287,68.93125482,71.3145833,71.16822013,72.77564416,27.2671703,650.604735,95.1265604,80.09612119
51270,66.77176208,72.66615277,62.14209809,10.17868948,8.992436923,5.25053084,11.16433884,16.49973743,10.05636458,1.589383452,64.38121932,65.9219066,65.78127598,67.14240732,66.99213732,67.78687874,67.68835498,69.3782341,68.92200743,71.41947389,71.14398108,72.66615277,27.14271665,650.9872425,95.2231003,80.15744283
51280,66.80388026,72.80878427,63.33357817,10.05884998,9.22702703,5.862587737,11.65160195,15.51840661,11.01510486,1.589281495,64.42000817,65.94265374,65.80892153,67.20565096,66.99110898,67.87855071,67.69919452,69.46294089,68.95858925,71.30766823,71.14138684,72.80878427,27.00557629,651.202403,95.2095318,80.11431194
51290,66.82537363,72.82265084,63.18152484,9.945067314,8.985492902,5.665566167,11.27544375,16.34260175,10.96735296,1.589219452,64.44749332,65.95297396,65.82773187,67.18795249,67.04731387,67.90496519,67.7515844,69.45845693,69.0156681,71.48960514,71.16241698,72.82265084,26.91323833,649.6827672,95.26932087,80.13508033
51300,66.85911745,72.8702389,63.84717962,10.45260148,8.607530016,5.326440917,11.67975714,16.7596565,11.02119356,1.589101952,64.46623655,66.04866452,65.8720124,67.17511348,67.05530185,67.86167614,67.7477036,69.51591168,69.050069,71.58732724,71.20173131,72.8702389,26.88724291,649.0071425,95.29768415,80.12753772
51310,66.89577251,72.83100569,62.17317151,10.28280696,8.778425615,5.502025241,11.15396339,16.08444395,10.37150635,1.588985414,64.4898446,66.04668141,65.89747557,67.22654614,67.06978439,67.90280163,67.78211256,69.47084413,69.03186187,71.46707771,71.26073962,72.83100569,26.98991524,648.8574656,95.27131952,80.20914392
51320,66.93456839,72.84336414,62.69185728,10.41003454,8.78674922,5.405521462,11.24937581,16.21062383,10.62955241,1.588892523,64.50786318,66.08405463,65.91567179,67.24608035,67.1215677,67.94002192,67.7985097,69.50178647,69.02788363,71.48234683,71.23393531,72.84336414,26.97254201,649.4530548,95.33105312,80.18459472
51330,66.95849349,72.98474576,63.57101245,10.61801668,9.073159778,5.572349223,11.08461185,15.91409753,11.30877739,1.588813915,64.53109201,66.13885374,65.94901105,67.32285322,67.1235451,67.96730058,67.85556956,69.53398232,69.08940793,71.49909307,71.27239023,72.98474576,26.95273444,650.8219743,95.45095873,80.22998887
51340,67.01156144,72.96862572,61.18616045,9.732849039,8.832611919,5.911803924,11.09672876,14.90748947,10.70467734,1.588651674,64.58692,66.06080169,65.97745101,67.31500642,67.16362235,68.0588689,67.88377343,69.56419252,69.12029184,71.37778864,71.34757645,72.96862572,26.9816447,649.5881797,95.40131919,80.2967608
51350,67.04708789,72.96071223,62.77726309,10.20633918,9.384856295,5.294809746,11.22598053,16.12248442,10.54279292,1.588530046,64.62385058,66.16955298,66.02194629,67.44323895,67.18638285,67.98825706,67.86734612,69.56746844,69.12759748,71.56927245,71.36405548,72.96071223,26.90455511,649.6640576,95.52753428,80.30563866
51360,67.06479662,72.81214845,60.90042139,9.73057589,9.066644869,5.704142637,11.28318169,15.50421604,9.611660277,1.588481783,64.65663784,66.13033289,66.03607523,67.40921797,67.20856989,68.0724619,67.91841444,69.62725153,69.18648927,71.53460171,71.35646316,72.81214845,26.88652166,649.2212635,95.58179513,80.33721786
51370,67.11551511,72.90019467,61.63536286,9.92248683,9.058323185,5.759745829,11.42392854,15.74202028,9.728858195,1.588327469,64.69499845,66.1979044,66.05947776,67.43149346,67.22233656,68.09473442,67.93419427,69.66451556,69.20875739,71.59311691,71.42661662,72.90019467,26.86151921,648.7899032,95.63830116,80.46488774
51380,67.13300742,72.98524982,62.57647103,10.06651342,8.952986616,5.51560738,11.31261674,16.55997981,10.16876706,1.588276868,64.71953129,66.24430075,66.09937444,67.45547858,67.26804493,68.10349106,67.99198691,69.70550298,69.22892904,71.73726041,71.44499206,72.98524982,27.00966786,647.6247105,95.76861394,80.46608711
51390,67.15086366,72.99436479,62.52119261,10.49738314,9.053233306,5.453350159,11.08912815,16.32462847,10.10346938,1.58823262,64.73912516,66.32920252,66.11454698,67.48587364,67.28702034,68.11305941,68.00894436,69.68865553,69.22148235,71.69423408,71.463955,72.99436479,27.00759342,648.819007,95.81941937,80.55788053
51400,67.19985698,73.04443754,61.82447248,10.04622758,9.186872695,5.739543241,11.27571228,15.51789981,10.05821687,1.588092159,64.77543288,66.29730664,66.15123224,67.54292483,67.33847552,68.20794221,68.05748124,69.76560605,69.30716873,71.65793018,71.52074755,73.04443754,27.09787075,647.8554623,95.85904784,80.47164941
51410,67.22170926,73.11438141,61.04267622,9.89375334,8.892270454,5.304763394,11.13778204,15.36345183,10.45065516,1.588021546,64.79330301,66.29214554,66.1739858,67.52110985,67.34868252,68.15232141,68.06656723,69.75387242,69.37333523,71.7008033,71.5311717,73.11438141,27.09062228,649.067429,95.84170604,80.5823816
51420,67.24447179,73.13488815,62.42649302,10.33921498,8.720330215,5.52464304,11.20667235,16.2091567,10.42647573,1.587941237,64.8333847,66.39979113,66.19204992,67.51319291,67.39742076,68.23441239,68.05999457,69.75782208,69.32647055,71.78218187,71.55526159,73.13488815,27.13407631,648.0986872,95.9314317,80.54898264
51430,67.27314066,73.11564912,62.46065449,10.19894632,8.823232296,5.747498455,11.37586176,16.01472591,10.30038975,1.58785737,64.86487115,66.41010828,66.24021309,67.57701649,67.39317058,68.26397112,68.12179608,69.84534707,69.36788788,71.79427079,71.55504235,73.11564912,27.17065895,649.0383252,96.03439552,80.56845072
51440,67.29481803,73.22703794,62.34051395,10.00599968,8.911504138,5.751610094,11.11382391,15.65802733,10.8995488,1.587793372,64.89419765,66.41026263,66.26346352,67.61369536,67.47194985,68.34340847,68.17235272,69.85627036,69.42000054,71.79243586,71.57558632,73.22703794,27.15508426,651.0995001,96.08316114,80.62053465
51450,67.34576718,73.14503271,61.53966472,9.64981133,9.05395784,5.873729627,11.45852547,15.67281259,9.830827861,1.587645614,64.92240747,66.38464045,66.29247372,67.6644172,67.45549445,68.34553892,68.13127065,69.86757752,69.42145904,71.79635556,71.65537035,73.14503271,27.16191677,649.8417988,96.09548854,80.59185537
51460,67.37268774,73.2952249,62.53805011,10.11604302,8.97653193,5.514280711,10.58477168,16.52239957,10.8240232,1.587555717,64.95604429,66.48901201,66.33015212,67.69044029,67.54063567,68.37626026,68.20878792,69.81278597,69.48664746,71.9904234,71.65497108,73.2952249,27.20424661,649.8729815,96.04084307,80.69266431
51470,67.37952365,73.42892725,62.88393275,9.855577391,8.966076807,5.682653748,11.23301113,16.31987445,10.82673922,1.587536156,64.96945034,66.46296595,66.330718,67.68943857,67.52776578,68.38891595,68.2433858,69.94563792,69.49280918,71.9659253,71.78824164,73.42892725,27.2246353,650.2398977,96.06312968,80.75663465
51480,67.43984152,73.3088482,62.17752858,9.884423517,9.072864926,5.519479308,11.71025362,15.67870812,10.31179908,1.587362901,65.00712168,66.50517212,66.37469926,67.74975258,67.57845303,68.41496701,68.26540746,70.04017466,69.5116923,71.8879053,71.74602614,73.3088482,27.15762188,650.6754157,96.22113975,80.75899913
51490,67.47107703,73.33110954,63.88477749,10.14994038,8.887522994,6.062686521,11.50265631,16.74498614,10.53698515,1.587255333,65.05031279,66.58870834,66.40437436,67.75142915,67.58617562,68.50507855,68.29484672,70.0382693,69.57917905,72.1171656,71.73405079,73.33110954,27.14149648,649.544524,96.26839278,80.80562424
51500,67.48831814,73.33603079,62.21079112,10.14930083,9.392383757,5.239708243,11.22754189,15.96638087,10.23547551,1.587208137,65.06866853,66.60701289,66.45745662,67.88107395,67.63454162,68.42873185,68.34969886,70.05147379,69.60402432,72.024072,71.78462482,73.33603079,27.07808276,650.9924396,96.27458751,80.83273733
51510,67.52591967,73.40761548,61.94009063,10.35810646,9.362121771,5.543566786,10.85596582,15.70083302,10.11949677,1.587087953,65.08659316,66.65670538,66.46124588,67.88038381,67.6394495,68.47975965,68.40341406,70.04899327,69.64877457,72.02875299,71.87367242,73.40761548,26.94545408,648.5789004,96.29171564,80.86017243
51520,67.55338613,73.48093191,63.93069859,10.20651337,9.001115219,6.141378355,11.88161324,15.7545174,10.945561,1.586998577,65.13467708,66.6818975,66.49812593,67.86261827,67.65370397,68.58468458,68.36102238,70.16217366,69.67645448,72.06470503,71.82167816,73.48093191,26.91882159,648.8720176,96.31014145,80.92633827
51530,67.55787235,73.49100873,62.68973004,9.790279565,9.29338656,5.813375152,11.37490616,15.77203083,10.64575177,1.586979556,65.16339436,66.64753507,66.53643376,67.94524883,67.7130505,68.59431918,68.42998797,70.15434745,69.68295358,72.07388767,71.87718417,73.49100873,26.89453335,646.9522041,96.21853083,80.93039764
51540,67.59923926,73.63639201,62.96411263,9.804183926,8.867190466,5.663719673,11.34581636,15.89896656,11.38423565,1.586841978,65.19352231,66.67989969,66.55675636,67.9010795,67.71478265,68.573439,68.459258,70.17935678,69.74489818,72.15528384,71.91046861,73.63639201,26.91742704,647.2765039,96.24754291,80.96734282
51550,67.62083648,73.53602544,61.32280163,10.13793014,8.792835509,5.14799422,11.16364764,15.76381613,10.31657799,1.586760278,65.22906888,66.76612347,66.58642158,67.91954067,67.79370195,68.5742112,68.46003021,70.15259818,69.75529531,72.14531434,71.97188529,73.53602544,26.91537365,648.1579342,96.30916148,80.99951052
51560,67.66203443,73.64543907,63.99098954,10.46879685,9.342955455,5.496101434,11.52885897,15.90134533,11.25293151,1.586644142,65.2522697,66.83960457,66.61239876,68.02902755,67.77399369,68.60734193,68.49472883,70.24279598,69.78170456,72.19275144,71.93920951,73.64543907,26.8504361,648.3897255,96.33990214,81.04541917
51570,67.68606613,73.52870989,62.46780135,10.13024821,9.230232818,5.988946426,11.35553649,15.71611007,10.04672734,1.586566697,65.27744874,66.81352604,66.63419625,68.03380175,67.79466612,68.70278648,68.52659263,70.24846375,69.7739424,72.15701924,72.00529709,73.52870989,26.83990481,649.409399,96.36131284,81.10702573
51580,67.70146101,73.70296112,63.66291743,10.08936513,8.91978062,5.926685376,11.25329886,16.17015596,11.30363149,1.586515859,65.29237108,66.82229819,66.67311149,68.02568561,67.84924553,68.74795387,68.54176115,70.24818437,69.76135189,72.21335552,71.98890557,73.70296112,26.80669058,649.4374634,96.39535585,81.16699621
