Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,Tamb,DNI
44938,54.79225012,9.735775331,7.889736414,11.17060992,11.6052259,10.47753099,3.913371561,1.717628257,36.5034703,35.58012761,36.98372494,37.27079248,38.40824816,38.22805579,39.83851183,39.71451936,41.38763357,41.04224983,42.55278535,42.39957086,42.96375786,42.96375786,25.31480966,620.4368116
44948,54.82013127,9.985384278,8.275557609,10.88641824,11.40089835,10.39858975,3.873283044,1.717619142,36.56047224,35.64609154,37.0858512,37.30449763,38.49772302,38.26879408,39.83847086,39.83801586,41.48187383,41.10197667,42.60131506,42.48328966,43.04176558,43.04176558,25.3134851,620.0269875
44958,54.91693503,10.56223667,7.879873578,11.15514151,11.33393676,10.15683832,3.828908193,1.717606459,36.59047833,35.68693099,37.20995856,37.34314756,38.4793903,38.30832165,39.91684346,39.84745959,41.48176289,41.13595241,42.60052334,42.5090546,43.06116614,43.06116614,25.311761,619.1009325
44968,54.92782155,9.992947648,7.889873434,11.24182175,11.36585635,10.4547815,3.982540864,1.717603493,36.63217854,35.73430798,37.1753712,37.39599089,38.53377393,38.3779757,39.99913659,39.86606192,41.50510959,41.15907876,42.66674212,42.57368966,43.148004,43.148004,25.30970853,620.7328542
44978,55.06561867,10.02085784,7.885841899,11.26261747,11.12678812,10.90052884,3.868984502,1.717613545,36.68036388,35.76858639,37.21378548,37.43365549,38.5709445,38.42039046,40.04467501,39.90159637,41.50629173,41.19730025,42.76936471,42.57146625,43.12944772,43.12944772,25.30723865,617.9715458
44988,55.03749728,10.2786691,8.099637382,10.86215793,11.69354983,10.24760855,3.8558745,1.717613318,36.71717142,35.81809374,37.30059668,37.4754533,38.64367227,38.47581753,40.04247765,39.98993406,41.67650668,41.2689525,42.74697554,42.63645394,43.19259065,43.19259065,25.30431359,618.9144573
44998,53.80801148,9.616950108,8.395303612,10.62737105,11.04978615,10.09664761,4.021952948,1.717584955,36.76249774,35.86030234,37.24749924,37.52348397,38.73446448,38.5135557,40.04650076,40.00510312,41.59897944,41.32886488,42.78525574,42.71172943,43.291876,43.291876,25.30093795,619.0145429
45008,53.31906898,10.35577749,7.466313248,10.80794288,10.77756637,9.875606828,4.03586217,1.717590698,36.80532093,35.89468443,37.38854653,37.55305594,38.63010133,38.52328629,40.08237505,40.07896332,41.63367014,41.34993163,42.7745272,42.70939706,43.29158623,43.29158623,25.29758474,619.1293779
45018,55.21016579,10.21046521,7.803160445,11.4086788,11.44232361,10.36524865,3.980289067,1.71756987,36.8454872,35.92959478,37.40262639,37.59593036,38.72166769,38.57614442,40.22203852,40.10536579,41.75611372,41.37653239,42.87189411,42.76501483,43.33923857,43.33923857,25.29425002,618.9745086
45028,54.65469262,10.0755573,7.713719234,11.17217208,11.83105303,9.934296057,3.927894915,1.717564534,36.89613049,35.98281584,37.4365251,37.63947296,38.75241438,38.63126349,40.24319319,40.15950087,41.86649443,41.44787414,42.88120212,42.80541242,43.37213216,43.37213216,25.29083104,619.5813433
45038,53.5673653,9.768215783,7.425656192,11.1540266,11.02224699,10.04332883,4.153890906,1.717552289,36.94053499,36.03238537,37.44182923,37.6995748,38.77101362,38.65054794,40.25994875,40.23197659,41.82236308,41.50709383,42.95623342,42.84822701,43.44758683,43.44758683,25.28736984,621.7294958
45048,55.473418,10.58159107,8.164641048,11.12371114,11.27431201,10.27642769,4.052735047,1.717514029,36.97747538,36.07016336,37.59713432,37.73375469,38.91194894,38.72568911,40.33089042,40.24402066,41.87095434,41.51662586,42.99956038,42.88270845,43.46753626,43.46753626,25.28417018,622.1424805
45058,55.58962224,10.06023799,8.659458693,10.74301831,11.91848313,10.40921448,3.799209629,1.717507644,37.01662486,36.09937803,37.55118517,37.75669527,39.00635398,38.76728184,40.31762197,40.29010602,42.01007914,41.55743621,43.05960464,42.97906142,43.52733073,43.52733073,25.28144269,622.1656582
45068,55.50202501,10.52608451,7.710093135,10.7933551,11.99074222,10.60124536,3.880504684,1.717472367,37.05419971,36.13822609,37.65741389,37.81452878,38.92729579,38.82756772,40.38532963,40.33712227,42.06769829,41.5873649,43.11740038,42.98876168,43.54881945,43.54881945,25.27915077,622.5438763
45078,54.74247506,10.25079195,8.032414828,11.03609021,11.46528371,9.945890146,4.012004214,1.717499342,37.10823054,36.19721917,37.67680408,37.86555978,39.02494726,38.87969092,40.47262467,40.393042,42.04792494,41.65458181,43.09015763,43.03185087,43.61093793,43.61093793,25.27721347,624.2716695
45088,54.87799398,10.05358322,8.312270695,10.98630218,11.42964299,10.31410183,3.782093076,1.717421544,37.14186443,36.22081368,37.67204177,37.90236107,39.10223184,38.89391812,40.47978357,40.4115706,42.061432,41.6989838,43.18781757,43.11068583,43.65662846,43.65662846,25.27581221,625.3199342
45098,54.02493619,9.809655578,7.715293166,11.37236324,11.0062134,10.25016357,3.871247238,1.717381413,37.18541587,36.26841973,37.68454125,37.94109708,39.05487652,38.95174463,40.59345858,40.52252399,42.11138055,41.7366829,43.21639614,43.14357654,43.70242965,43.70242965,25.27502693,626.4640704
45108,53.99212367,9.501131523,8.316690612,11.5332291,11.41724221,9.576127324,3.647702901,1.717298136,37.22352135,36.30555199,37.67724585,37.98373397,39.18442816,38.99252171,40.65759281,40.53482546,42.18315134,41.82210296,43.20462408,43.21006842,43.73669324,43.73669324,25.27463187,628.0043347
45118,55.18685069,9.672291595,8.265110702,11.19151245,11.31835969,10.48762863,4.251947613,1.717186852,37.2806383,36.34120215,37.73774061,38.02896292,39.2223249,39.04476729,40.66065919,40.5654022,42.199609,41.86286568,43.37712698,43.21154029,43.82545978,43.82545978,25.27477687,628.6838631
45128,55.6230643,10.20983462,8.625042894,11.31304626,11.48808865,10.49261869,3.494433178,1.71705313,37.31527362,36.40441484,37.87870514,38.06311913,39.30856703,39.06637179,40.69996478,40.62539926,42.28426821,41.89827039,43.41339443,43.30043834,43.80503113,43.80503113,25.27580078,628.5342615
45138,56.10697065,9.559269904,8.422192727,11.27216677,11.16598588,10.80232328,4.885032086,1.716937756,37.37460986,36.43531342,37.81577721,38.11580786,39.33206518,39.12607023,40.75389518,40.67251319,42.28500445,41.94238108,43.50235546,43.32294943,44.02840183,44.02840183,25.2775375,629.1748092
45148,57.74629222,10.74764373,8.841851358,11.62196047,11.38472193,11.03809332,4.11202141,1.716823394,37.41834375,36.47191775,38.02413701,38.15768983,39.43466665,39.14219191,40.82068362,40.70475333,42.34898207,41.98207995,43.57624715,43.40138817,43.99526334,43.99526334,25.27946187,629.3212502
45158,55.49642313,10.20022528,8.252949255,11.51164169,11.47923453,10.29872587,3.75364651,1.716728084,37.4649645,36.51559399,37.9888856,38.20929169,39.40132427,39.2103651,40.87307397,40.73896354,42.39699161,42.02896891,43.51648766,43.44686118,43.98902723,43.98902723,25.28124749,629.9586373
45168,56.83295358,10.2331141,8.355732097,11.20129608,12.17047277,10.39742384,4.474914705,1.716576275,37.52104772,36.58482626,38.06303084,38.24847895,39.45548997,39.27933458,40.897396,40.78511033,42.54317228,42.10435553,43.60629515,43.5042429,44.15065799,44.15065799,25.28310418,631.9782589
45178,57.35806526,10.03577288,8.431834088,11.44990406,12.12456432,10.63921207,4.676777853,1.716489322,37.55795638,36.6189786,38.06881765,38.28490782,39.50303048,39.32460648,40.97874097,40.85668947,42.60829017,42.16177781,43.69879397,43.53189001,44.20753056,44.20753056,25.28488601,632.8800826
45188,56.9604915,10.85809704,7.692030367,11.50684671,12.14344216,10.13110198,4.628973249,1.716421405,37.60694764,36.65937797,38.22814167,38.34138442,39.45271893,39.35872705,41.02122125,40.91235681,42.66682549,42.19763143,43.66135983,43.6293858,44.29817382,44.29817382,25.28637995,632.4765797
45198,55.68227803,10.29751326,8.340026626,10.99408188,11.69643613,10.70762752,3.646592609,1.716319142,37.62589075,36.69847696,38.18635527,38.3865111,39.59155395,39.43567423,41.02419911,40.91669865,42.60670605,42.22830448,43.77543982,43.64392232,44.17081516,44.17081516,25.2874522,632.0888798
45208,55.58146031,9.672046354,8.150214827,10.93953543,11.94635457,10.67974249,4.193566641,1.716253624,37.67458307,36.75062717,38.14823691,38.41694764,39.59465287,39.46198615,41.04274793,40.96706802,42.69331507,42.27475849,43.81798021,43.70165997,44.30762994,44.30762994,25.28808686,631.883441
45218,56.28986754,10.0698776,8.181719683,11.1529846,11.69645207,10.11931697,5.069516626,1.716175393,37.7373835,36.80967507,38.26496307,38.48403382,39.66644725,39.51808732,41.12990479,40.98855131,42.67891012,42.33185936,43.79429228,43.73057704,44.46321819,44.46321819,25.2879226,631.8149614
45228,56.7800039,10.00505498,8.146351919,11.45066552,11.95714463,10.86363386,4.35715299,1.716114369,37.75597445,36.86179964,38.30781441,38.51126738,39.68864674,39.55030213,41.20524871,41.06481336,42.79296056,42.3515111,43.92161491,43.77083996,44.40057239,44.40057239,25.2867182,633.8777778
45238,56.26894371,9.892904331,8.666484105,11.41663124,11.41552549,10.65071271,4.22668583,1.716073964,37.80715874,36.89964167,38.32953084,38.56719981,39.81982607,39.58593159,41.23605544,41.15016236,42.80012639,42.41202494,43.95144534,43.79183123,44.40274306,44.40274306,25.28460949,632.1910724
45248,55.29254318,9.806555807,8.227891882,10.85383526,11.50371679,10.79841107,4.102132377,1.716057315,37.84003827,36.93830335,38.35584778,38.59755172,39.78689919,39.63992017,41.20884957,41.17044753,42.83331776,42.44318409,44.00410189,43.8800906,44.47305667,44.47305667,25.28193608,633.6228229
45258,56.0432768,10.02954648,7.675859741,11.35375339,11.53058384,10.73732317,4.716210182,1.716040251,37.88872604,36.97035428,38.42027818,38.65326626,39.76292884,39.6782913,41.3196495,41.19399795,42.86091969,42.48986159,44.0421054,43.87275386,44.55455397,44.55455397,25.27882176,632.8326736
45268,56.60068781,10.00319824,8.526027879,11.54565018,11.28736275,10.90528162,4.333167139,1.715962678,37.9422654,37.01451675,38.46075354,38.71633335,39.94900463,39.72241728,41.39165783,41.25147206,42.88337006,42.54318743,44.11984513,43.93282068,44.55929889,44.55929889,25.27506142,632.5608623
45278,56.64504772,10.04020381,8.858862423,11.11086908,12.16523397,10.27529077,4.194587663,1.715900003,37.97633677,37.05077218,38.50246234,38.72715392,40.00803663,39.75029194,41.35678715,41.26249593,43.02143936,42.60503944,44.0907203,44.03880845,44.64529431,44.64529431,25.27089899,633.1666434
45288,56.91969505,10.20771044,8.599963915,11.24302021,10.895536,10.94385242,5.029612061,1.715826623,38.01135862,37.09955459,38.57555872,38.77217156,40.0157004,39.82165925,41.44736605,41.37398426,42.94944589,42.62312632,44.20557436,44.00904147,44.7363082,44.7363082,25.26657505,633.3373157
45298,56.94219068,9.756082929,8.663725102,11.12112399,12.26614893,11.0478371,4.087272632,1.715768311,38.03423005,37.12373548,38.53452458,38.79684909,40.04967659,39.84426648,41.45244884,41.36861638,43.14237634,42.66133917,44.25892381,44.10977658,44.70082113,44.70082113,25.26223657,632.5619158
45308,55.85680194,10.40112987,8.272308156,10.94333282,10.85058373,10.54292906,4.846518297,1.715698893,38.09385362,37.17697024,38.68119693,38.8575705,40.05392386,39.91539602,41.4980369,41.45623663,43.02546399,42.73592904,44.26066294,44.14143742,44.84234802,44.84234802,25.2578571,633.2446048
45318,56.1066475,9.726082413,8.916066496,10.99036099,11.57384692,10.75626909,4.144021586,1.715581692,38.12829893,37.21871814,38.62545815,38.87787566,40.16745834,39.97617253,41.56577252,41.49126225,43.16525521,42.77000935,44.32575127,44.22239831,44.82177231,44.82177231,25.25388788,632.8526908
45328,57.31663492,10.5664163,8.795558492,10.83524606,12.26303402,10.49189617,4.364483881,1.715526331,38.16787512,37.27194231,38.80032695,38.93131387,40.20355189,40.02705704,41.5943267,41.49960019,43.27339297,42.81850384,44.33610949,44.25134326,44.88264625,44.88264625,25.25046384,634.032647
45338,55.72118433,10.39604009,8.31670616,10.96605786,11.41952708,10.18213458,4.440718561,1.715459563,38.2116562,37.30163104,38.8054802,38.96709666,40.17015778,40.05984847,41.6461541,41.55302188,43.20492454,42.86052097,44.33342743,44.30441711,44.94679352,44.94679352,25.24757702,633.5385403
45348,55.76521087,10.10706539,8.721226689,10.80625438,11.97157108,10.04454373,4.114549593,1.715379689,38.26373337,37.3394396,38.80161967,39.00752799,40.26922002,40.08431973,41.64765084,41.59517976,43.3270962,42.90580937,44.35894449,44.3235888,44.91883699,44.91883699,25.24538426,632.9685793
45358,56.16746555,10.55478606,8.479333444,10.9582143,11.79412923,10.34532267,4.035679827,1.715293033,38.31511508,37.3977342,38.92484325,39.07572185,40.30254604,40.16677738,41.75225605,41.65822364,43.36464586,42.9651539,44.46195694,44.37311984,44.95701829,44.95701829,25.24433548,633.3920993
45368,57.11866661,10.15673069,8.555389369,11.03380427,11.88528342,10.41293609,5.074522759,1.715270711,38.34922206,37.44536797,38.91501256,39.1043423,40.34227822,40.20583198,41.80238615,41.68905145,43.40881177,43.01228378,44.51900043,44.43877901,45.1730453,45.1730453,25.24456083,632.7673546
45378,57.29520584,9.944459066,8.653082455,10.65082979,11.88822989,10.92190074,5.236703901,1.715213576,38.40127133,37.49271823,38.93178666,39.16751059,40.41970316,40.2639362,41.80522394,41.75071575,43.47106838,43.07002318,44.65053776,44.46313947,45.22094592,45.22094592,25.24592881,632.0983616
45388,57.04156479,10.1713736,8.644415889,10.74570162,12.15466525,10.45402435,4.87138407,1.715193505,38.43703543,37.54039787,39.0124271,39.17843905,40.42948275,40.25939017,41.81453773,41.8040906,43.56314727,43.11562599,44.62856121,44.52613963,45.23113976,45.23113976,25.24859747,632.2426955
45398,57.33231447,10.45917366,8.608749773,10.76141469,11.65024229,10.66102496,5.191709098,1.71513681,38.49525336,37.60468253,39.1184973,39.22318914,40.4691817,40.32388189,41.8814417,41.84192606,43.52813086,43.14865611,44.69168595,44.53035362,45.28177875,45.28177875,25.25264447,631.6980193
45408,55.96950839,9.933331651,8.678718474,10.64134041,11.98504593,10.21259091,4.518481021,1.715106074,38.51195742,37.63125978,39.06903878,39.26105054,40.51723322,40.35579459,41.89605281,41.83246456,43.56721458,43.17187229,44.65007208,44.57121862,45.22523656,45.22523656,25.25804493,632.0783444
45418,57.12282936,10.20492263,8.405816485,10.90688076,11.30174346,10.79520374,5.508262282,1.715076648,38.54770838,37.65775202,39.13498583,39.3058819,40.52268253,40.36806644,41.9469136,41.89899768,43.53500397,43.19681861,44.75949974,44.59160488,45.38896431,45.38896431,25.26453707,633.6196623
45428,55.5044925,10.21650235,8.92057527,10.80403844,11.00047401,10.10931468,4.453587751,1.715059856,38.58935885,37.68467489,39.16360527,39.34090409,40.6322374,40.44671319,42.01069469,41.93326031,43.52567762,43.22083631,44.68425031,44.64097333,45.28567011,45.28567011,25.27199622,632.0488455
45438,57.29324416,10.74200865,9.530147053,11.15403049,11.57196906,9.856148838,4.438940077,1.71507385,38.62726305,37.73154292,39.2867113,39.37696232,40.75668411,40.46568377,42.08050239,42.00080181,43.67612725,43.23477203,44.66169054,44.66758164,45.31022675,45.31022675,25.28043512,633.7197479
45448,56.17411296,10.25095617,8.541606432,10.85969032,11.58062299,10.62794627,4.313290776,1.715096761,38.65780871,37.78414166,39.26832685,39.40908077,40.64577768,40.49322436,42.06554515,41.98993096,43.66663202,43.29695395,44.83572167,44.72402757,45.34852759,45.34852759,25.28962707,632.8421554
45458,58.93800423,10.76331536,8.981690156,11.35234671,11.58851598,11.47320762,4.778928406,1.715066779,38.6934667,37.80298667,39.36148344,39.45700405,40.75752666,40.53359946,42.17738625,42.04637633,43.72435975,43.32566578,44.98695288,44.7388859,45.43086083,45.43086083,25.29898226,634.129572
45468,58.38373671,9.625893862,9.178362945,10.629629,11.92094081,11.14656022,5.882349875,1.715059024,38.72918219,37.82878911,39.22270159,39.50703195,40.83613809,40.59562986,42.13489184,42.06427745,43.79053253,43.36532263,44.97944072,44.76852899,45.620344,45.620344,25.30827604,634.7416743
45478,55.70269555,10.12163283,8.501160431,10.56289765,10.76852719,10.62321502,5.125262441,1.715059731,38.755995,37.8554675,39.32123673,39.54065302,40.77175275,40.63763061,42.16730182,42.17365901,43.73310857,43.40631842,44.94472453,44.7856901,45.5279075,45.5279075,25.3174299,634.553092
45488,56.62797211,9.986934477,8.743521054,10.85950242,11.73206202,10.59087282,4.715079322,1.715012909,38.78809431,37.88977052,39.33612614,39.58979617,40.85607471,40.70013917,42.27286425,42.19249542,43.89158875,43.45076453,44.98458538,44.84503926,45.5278996,45.5278996,25.32591283,634.0516106
45498,57.16013637,10.07448853,9.171179724,11.18298182,11.67150571,9.984421123,5.075559457,1.714988954,38.82449314,37.92203964,39.3811758,39.60978628,40.93809193,40.72442909,42.34411362,42.21993301,43.91037278,43.50425497,44.95034624,44.92610734,45.6612248,45.6612248,25.33344929,634.1580174
45508,56.90986706,10.15081889,9.019252492,11.30360688,11.7185219,10.48679104,4.230875859,1.714973587,38.86030866,37.96575681,39.43608409,39.66673754,40.97315953,40.78541675,42.42272323,42.26427056,43.96167671,43.53675269,45.05574491,44.96581694,45.57865146,45.57865146,25.33983706,633.9894522
45518,56.56829692,9.752806563,9.176891803,10.77620819,11.9599616,10.71570848,4.18672028,1.714905525,38.87880477,37.99699157,39.4097435,39.70933814,41.03866539,40.81274665,42.37374438,42.31631103,44.04878247,43.58102811,45.13326209,45.0154782,45.62194949,45.62194949,25.34510636,633.4974526
45528,56.88588738,10.62892581,9.01724014,10.82449536,10.88021316,10.91289132,4.622121593,1.714902838,38.93489637,38.0300329,39.56984685,39.74900771,41.05533654,40.89988228,42.46802841,42.35702714,43.93324512,43.61807345,45.19902552,45.07490551,45.7445129,45.7445129,25.34909786,633.5469686
45538,57.41911135,10.20474911,9.234426604,11.04173037,11.61590885,10.45831833,4.863978077,1.714787698,38.96376574,38.06784302,39.54630096,39.78263405,41.12051224,40.88324489,42.48296417,42.42190415,44.10481006,43.67993524,45.19513013,45.08777123,45.79246146,45.79246146,25.35171683,633.1834999
45548,57.64079615,10.26447707,9.446619076,10.70620192,12.03123139,10.31015397,4.882112722,1.714738699,39.00077191,38.09713839,39.58438456,39.81506349,41.18380813,40.97632673,42.52757553,42.39819297,44.14142866,43.71407211,45.20793652,45.13342118,45.84080289,45.84080289,25.35290182,634.244407
45558,56.77584298,9.790837607,9.305855667,11.08709371,11.5018864,10.18997746,4.900192134,1.714749001,39.0417902,38.1539414,39.57268277,39.86287715,41.21134221,41.01613807,42.62271343,42.51762787,44.18430877,43.77601349,45.25259222,45.19846334,45.90852571,45.90852571,25.35272757,633.6112341
45568,57.41448869,10.02696076,9.305206485,10.72269442,12.07349374,10.93309574,4.353037544,1.714654525,39.07373353,38.18918313,39.64221236,39.88592544,41.23436364,41.07007034,42.62391988,42.54675219,44.29634907,43.80578795,45.39012722,45.2501725,45.88098087,45.88098087,25.35121914,634.7490491
45578,56.63472554,10.14163792,9.128373083,10.88752638,11.31661076,10.48786929,4.672708106,1.714599652,39.11042833,38.22928921,39.69906059,39.94238462,41.26530914,41.09852045,42.67638931,42.59740929,44.23746297,43.86931615,45.38926492,45.29369873,45.97088842,45.97088842,25.34848588,633.8514395
45588,56.10394473,9.744052617,8.886019966,11.24642517,11.07308662,10.21342565,4.94093471,1.714624952,39.12276267,38.25026008,39.66251562,39.97495491,41.26285138,41.14469266,42.77469477,42.62945201,44.23433127,43.89905831,45.37934249,45.3050636,46.02117862,46.02117862,25.34463709,635.3042606
45598,58.01008139,10.44581191,8.932536349,10.98457402,11.66882252,11.13466027,4.843676328,1.714566326,39.14711521,38.26607233,39.78009531,39.9974695,41.2921573,41.13946145,42.73157298,42.59041036,44.28169732,43.91447047,45.52833559,45.37163839,46.07368408,46.07368408,25.33971704,635.4085603
45608,57.16254784,10.05553491,9.249936491,11.12900053,11.20581003,10.72105216,4.801213715,1.714539676,39.18567694,38.31112332,39.76867656,40.02280982,41.3635913,41.18659123,42.79974368,42.69421967,44.31850569,43.96874625,45.52276645,45.36629502,46.0622326,46.0622326,25.33393669,635.4833611
45618,58.08654833,10.2366268,9.430911576,10.80242676,11.81306037,11.17928325,4.624239572,1.71450717,39.21646816,38.33145298,39.81533869,40.06153927,41.42862974,41.22323677,42.78913997,42.72582611,44.43822921,44.01301497,45.63354671,45.44153775,46.11186042,46.11186042,25.32742883,636.1997631
45628,59.89262239,11.61572458,9.370525514,11.08316623,11.68933174,11.13239433,5.001479993,1.714468761,39.2555736,38.37014723,40.05412487,40.23480027,41.5932825,41.37564985,42.9824204,42.78228759,44.47693635,44.0589894,45.67289674,45.45575904,46.18084342,46.18084342,25.32041494,637.2153684
45638,57.98464751,11.14302194,9.448450584,10.72502093,11.64959296,11.23781549,3.780745601,1.714415108,39.27708777,38.41521754,40.03077053,40.21058489,41.58045319,41.44392486,42.99887465,42.93761384,44.62661121,44.24044668,45.86974316,45.87472324,46.42286851,46.42286851,25.31297401,639.0853884
45648,59.71643448,11.75468004,10.1685842,10.80248646,11.31564244,10.94501606,4.730025275,1.714364838,39.30919838,38.44061713,40.14496882,40.19240908,41.66678725,41.44712355,43.0134134,42.9671283,44.60782241,44.24794446,45.83490017,45.66239198,46.3482147,46.3482147,25.30522443,640.5266207
45658,58.14860991,10.11921317,9.20792603,10.59266326,11.76584534,11.65681232,4.80614979,1.714296794,39.34254695,38.48834984,39.95558397,40.22004634,41.5551485,41.45110448,42.98698645,42.94047345,44.64646082,44.24783639,45.93801453,45.74401322,46.44088034,46.44088034,25.29740422,641.4916563
45668,58.06020248,10.67401778,9.371414536,10.90470731,12.02386655,10.65497962,4.431216694,1.714262212,39.36720398,38.52780952,40.0756181,40.24741343,41.60633526,41.45004538,43.03130557,42.97844137,44.72198762,44.27103171,45.81607961,45.75110781,46.39366578,46.39366578,25.28963451,641.6665427
45678,58.96255328,10.78542669,9.321510238,10.9642753,11.79897135,10.71606509,5.376304619,1.714236585,39.40034596,38.5515515,40.11568817,40.2864425,41.63827738,41.47608519,43.06615905,42.99446489,44.705589,44.29179802,45.84587565,45.72770423,46.50739292,46.50739292,25.28203762,642.6579167
45688,60.21137873,11.75457366,9.361426972,11.18992849,12.36534509,10.59185614,4.94824838,1.714230139,39.44245122,38.57893245,40.28369817,40.33192613,41.68961381,41.54605612,43.16893136,43.00944227,44.80278817,44.33939613,45.87553295,45.8157708,46.53341522,46.53341522,25.27495418,643.22261
45698,59.16466824,11.41255502,9.594085759,11.02331157,11.79063131,10.67216597,4.671918603,1.714174272,39.46866955,38.60457488,40.25984369,40.34106942,41.73258875,41.55746149,43.1562747,43.07641851,44.78652323,44.35961408,45.90749739,45.78729414,46.46490586,46.46490586,25.26863293,644.8303005
45708,60.0657583,12.02106863,9.479011894,10.78026653,12.25402344,10.41382999,5.117557813,1.714179166,39.49589836,38.62208787,40.36569718,40.37941963,41.75431348,41.56828592,43.1319217,43.07112135,44.84851985,44.39987558,45.91036116,45.85807083,46.60035271,46.60035271,25.26298641,646.0692545
45718,57.9419766,10.28892359,9.174481786,10.94210417,11.91722243,10.59241102,5.026833601,1.714165708,39.53170153,38.65664808,40.14909671,40.41178444,41.74257893,41.59403033,43.18122536,43.10704246,44.83568222,44.43825088,45.97472156,45.85429814,46.58346003,46.58346003,25.25814251,646.8341191
45728,60.09993258,11.2698391,9.715147473,11.06112615,12.57186136,10.6772339,4.804724595,1.714133936,39.55802749,38.67839858,40.31326167,40.4496864,41.85901761,41.65120112,43.25578718,43.13827931,44.9620207,44.45744339,46.00634,45.92168465,46.61868367,46.61868367,25.2542261,646.1851431
45738,59.71716932,11.54647277,9.595446417,10.760108,11.81654428,11.01803175,4.980566097,1.714107034,39.59370034,38.70727387,40.38236129,40.47168932,41.86373448,41.67091002,43.23191673,43.17906124,44.89332888,44.4897972,46.08822182,45.94992707,46.67247531,46.67247531,25.25139735,646.8604574
45748,59.13562709,11.0019028,9.710456866,10.74525308,11.8379146,11.00181131,4.838288442,1.714101274,39.61001359,38.73213434,40.32827377,40.53164395,41.94042236,41.71717548,43.27608055,43.1880656,44.90549236,44.51805377,46.11417993,46.00553933,46.7074709,46.7074709,25.24960966,646.8983845
45758,58.94437919,11.44194329,9.47206206,10.30158193,11.55423701,11.3286643,4.845890599,1.714119674,39.63912545,38.76816178,40.42820454,40.54549962,41.91974415,41.80937314,43.30396772,43.25338374,44.92971851,44.55384404,46.19745183,46.00846867,46.7115298,46.7115298,25.24878672,647.0111125
45768,59.07058084,10.78847281,9.359813165,10.69789953,11.97882101,11.10410941,5.141464909,1.714140413,39.68462412,38.79575941,40.36112493,40.58732482,41.94539737,41.79710135,43.34932504,43.32255988,45.0606403,44.61909565,46.23025881,46.07251462,46.81852122,46.81852122,25.24894963,645.9344024
45778,59.28643493,11.41615795,9.748735522,10.44837234,11.4239848,11.12676788,5.122416437,1.714125798,39.70462329,38.82443463,40.48096822,40.61390125,42.02848468,41.84068336,43.3567871,43.32072227,44.97839157,44.63176158,46.24630342,46.08584521,46.82912986,46.82912986,25.24991221,646.1956784
45788,58.86061515,10.58598159,9.577328879,10.48951029,11.62212437,11.46077615,5.124893877,1.714176269,39.74515708,38.84560849,40.38179904,40.62507634,42.0148957,41.86978777,43.39197884,43.40445349,45.09100448,44.67756644,46.34070329,46.1485723,46.8922741,46.8922741,25.25169307,644.6459323
45798,59.49762186,11.99177234,9.717306532,10.14615142,11.15647134,10.68644356,5.799476657,1.714126087,39.78008834,38.87908525,40.61936228,40.67089287,42.08109354,41.93712913,43.40956487,43.40049245,45.01954844,44.71892446,46.2697688,46.15548316,46.99711821,46.99711821,25.25416704,643.7630722
45808,56.53888334,10.3352842,9.440566521,10.21514111,11.11112117,11.14516935,4.291600983,1.714166946,39.81239814,38.93155749,40.43160182,40.71454391,42.08473054,41.9657458,43.44835277,43.4513012,45.06394909,44.72776475,46.34535432,46.22202302,46.84489817,46.84489817,25.25740475,643.7293591
45818,59.28205907,11.36725617,9.898565672,10.30998566,11.37572007,11.13049525,5.200036237,1.714161235,39.84956034,38.96232124,40.61219806,40.71962495,42.15633173,41.98217539,43.47859687,43.48812231,45.1392276,44.76001684,46.37552949,46.21305029,46.96779877,46.96779877,25.26120782,643.432263
45828,58.33770944,10.54858506,9.553758573,10.36093086,12.11376465,10.86484548,4.89582481,1.714146731,39.86647666,38.98908396,40.52018274,40.76494307,42.15164546,42.01790785,43.52176912,43.45463776,45.21291815,44.79385588,46.37085901,46.26337115,46.97398697,46.97398697,25.26538368,643.1962717
45838,58.30213974,10.82667074,9.906491796,10.39614542,11.69254914,10.62527805,4.855004593,1.714173634,39.90862461,39.01050257,40.58205996,40.78614587,42.22413367,42.0286429,43.53770691,43.53589262,45.23313755,44.84217431,46.38449832,46.26637557,46.97110914,46.97110914,25.26975796,642.4198184
45848,58.39067084,10.59469833,9.608104891,10.41518057,11.47583815,11.02487544,5.271973447,1.714085827,39.95198671,39.0411142,40.5791396,40.82720197,42.22200424,42.06647676,43.57844168,43.5739061,45.23984599,44.8441273,46.44460123,46.29978154,47.06511046,47.06511046,25.27437002,642.2702168
45858,60.03240836,11.19558329,9.784314502,10.72698478,11.31143813,11.35136401,5.662723657,1.714083211,39.96205405,39.09162912,40.71694996,40.84135306,42.2617927,42.08810589,43.64539785,43.58870501,45.2308451,44.88586983,46.53380616,46.31228582,47.13437276,47.13437276,25.27913572,640.5118712
45868,60.20805578,12.33343433,9.567737968,10.16829808,11.55733045,11.33191687,5.249338087,1.714046777,40.00149477,39.10952028,40.90011709,40.87803625,42.2671028,42.15086083,43.6271181,43.59106121,45.26898145,44.90725286,46.55244702,46.38976333,47.1518745,47.1518745,25.28404508,639.6279575
