Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,Tamb,DNI,m2_T_WB,m3_T_WB
45833,20.00783445,4.674104373,-0.31732936,4.527607901,8.341170939,4.094092014,-1.311811421,1.901132904,75.69528415,73.8435373,74.21266247,74.22144495,74.19638469,74.05139284,74.40894884,74.18430206,74.84302422,74.27760671,74.60092692,74.42080765,74.31721077,74.31721077,25.66892493,549.9123001,85.42922315,81.64197405
45843,19.08630506,4.702490292,-0.028331464,3.377112844,8.012084199,4.428184833,-1.40523564,1.901031966,75.72306031,73.88246389,74.25385048,74.22237121,74.22013369,74.06663932,74.33335214,74.20200975,74.83477675,74.25817155,74.60789443,74.41300761,74.30202691,74.30202691,25.49882664,552.1531634,85.44202743,81.77942514
45853,21.84667584,4.279000282,-0.787593409,6.306393146,10.22724262,5.498938525,-3.677305322,1.900976078,75.76801019,73.82668974,74.16464048,74.17133193,74.10912867,74.01336226,74.51143425,74.40604758,75.21378395,74.29036807,74.72466819,74.47921415,74.18878462,74.18878462,25.51309602,551.1796995,85.2770117,81.75868577
45863,19.17321047,4.804648358,0.433438719,3.923610552,8.076636612,4.13888979,-2.204013558,1.900890637,75.80067138,73.89865389,74.27813679,74.24292643,74.27716048,74.1221001,74.43199647,74.25702281,74.89493535,74.35815857,74.68505823,74.49643672,74.32235833,74.32235833,25.65394293,550.8847104,85.47941804,82.04762333
45873,19.50602597,5.198342618,-0.087812399,3.710782311,7.988041178,4.447248335,-1.750576074,1.900708124,75.86285755,73.96082232,74.37143958,74.30041445,74.29347814,74.15094799,74.44406281,74.31585332,74.94682896,74.37201494,74.72330324,74.52416558,74.38588752,74.38588752,25.62142323,550.1904326,85.51536114,81.9609155
45883,20.54885442,5.037433827,-0.178455767,4.416072644,8.271230722,4.129956062,-1.127383073,1.900693041,75.8907238,74.00252471,74.40043494,74.36475243,74.35065609,74.18328964,74.53211814,74.37012246,75.02347244,74.42919278,74.75542074,74.56791821,74.47886548,74.47886548,25.59918741,550.4127279,85.57024668,81.92731157
45893,19.89723408,5.168257276,0.18694546,3.784230445,7.809176468,4.336548204,-1.387923771,1.900611903,75.92832131,74.058052,74.46631349,74.39966516,74.41443274,74.24885658,74.54778821,74.4265153,75.04339364,74.47104173,74.81360317,74.62117831,74.51154062,74.51154062,25.67365245,549.1295255,85.62059381,81.98125062
45903,20.4155788,4.678643993,-0.005664865,4.560216498,8.08088562,4.563027455,-1.461529905,1.900563404,75.96007762,74.08173579,74.45133018,74.44439919,74.44395169,74.26562179,74.62586088,74.45021672,75.08857475,74.51398569,74.87444683,74.68045589,74.5650008,74.5650008,25.39560499,547.5829399,85.67580834,81.99291111
45913,21.04162061,5.868246481,-0.033989395,3.806812665,8.502969156,4.48658104,-1.588999341,1.900575813,75.99314896,74.01847158,74.48203684,74.4649406,74.46225559,74.31278975,74.61351095,74.45531931,75.1270159,74.52222079,74.87664065,74.68354472,74.55802087,74.55802087,25.31647182,546.658992,85.67671942,81.99628927
45923,21.78682055,5.209340709,-0.036820095,4.619503457,8.273150086,4.610990317,-0.889343927,1.900486051,76.02807529,74.13035949,74.54189358,74.47838695,74.47547819,74.32534115,74.69027852,74.47256943,75.1261422,74.52045209,74.88471693,74.68848852,74.61823101,74.61823101,25.46820883,544.7731691,85.72258146,82.04202627
45933,21.09843104,5.190141923,-0.076468807,4.599455568,8.21044538,4.732550208,-1.55769323,1.900396539,76.04054035,74.19017432,74.60021102,74.54141968,74.53537841,74.3814378,74.74480851,74.54857969,75.19722939,74.60832103,74.98220663,74.77255348,74.64949106,74.64949106,25.63412788,544.379148,85.74074114,81.96348642
45943,19.59473764,4.608203252,-0.322840244,3.596553511,8.181416041,4.715149115,-1.183744038,1.900232926,76.07128042,74.23578114,74.5998743,74.59229729,74.56678975,74.44327937,74.7274423,74.58670353,75.23311547,74.64420733,75.01675026,74.80888718,74.71535981,74.71535981,25.7448599,545.3210059,85.76088526,81.9728876
45953,18.49798778,4.305419253,-0.688110457,3.936106591,9.036002408,4.997975331,-3.089405349,1.900095654,76.0702854,74.24691493,74.58710977,74.55415971,74.49978832,74.35748265,74.66849607,74.56915098,75.28313519,74.72197229,75.11688979,74.88888946,74.64477856,74.64477856,25.69081975,545.7950955,85.76066373,82.02004656
45963,18.97951301,4.360128532,0.014157875,3.825458992,7.761319407,4.451221617,-1.432773412,1.899994715,76.05382033,74.28275777,74.62729378,74.61600725,74.617126,74.45468311,74.75696971,74.59206598,75.20536305,74.66702227,75.01875644,74.83237332,74.719156,74.719156,25.81192398,546.9107863,85.99259327,82.40432129
45973,19.93663996,5.11682834,-0.186876182,3.859277051,8.372591681,4.315128287,-1.54030922,1.899916983,76.01995154,74.30409003,74.70843678,74.66291228,74.64814478,74.49733703,74.80230839,74.61301601,75.2746427,74.70430602,75.04530009,74.87413197,74.75241223,74.75241223,25.96025812,547.6904002,86.08037749,82.47767564
45983,22.77981575,8.170318734,-0.594574219,4.190331899,7.970096894,4.323389064,-1.279746618,1.899815638,75.99111526,74.10079529,74.74647222,74.68889478,74.64190728,74.51705458,74.84820453,74.68195853,75.3118125,74.7703397,75.11200478,74.91980432,74.8186696,74.8186696,25.97457416,549.0125834,86.15777681,82.38113062
45993,19.09367423,5.418805782,0.147224819,3.771221619,9.481802478,4.917847772,-4.64322824,1.899774703,75.96464643,74.2920042,74.72024616,74.62349344,74.63512845,74.46686809,74.76490338,74.67383721,75.4231731,75.00006395,75.38871578,75.06763616,74.7006872,74.7006872,25.83438585,550.9732072,86.12879001,82.52433292
46003,20.76493731,5.258446639,-0.294445738,3.765510356,8.660637049,4.453475956,-1.078686952,1.89975085,75.93556757,74.28869729,74.70427147,74.68190084,74.65863084,74.48969931,74.78728698,74.67339834,75.35784707,74.78683948,75.13879696,74.97680268,74.89155422,74.89155422,25.87311394,553.0191671,86.39903629,82.50445798
46013,21.12874795,5.263492384,-0.133060173,4.022945727,8.512988286,4.597635923,-1.135254201,1.899656202,75.87047503,74.28311541,74.69910907,74.6854995,74.67498325,74.54699813,74.86494671,74.71481073,75.38762433,74.83876803,75.20213655,74.99561626,74.90589284,74.90589284,25.96877281,552.4607949,86.46130639,82.52922571
46023,25.72929919,5.569062801,0.461469914,7.089073877,9.410557198,4.051294886,-0.852159485,1.899681694,75.8569275,74.21795006,74.6580882,74.7012632,74.73773441,74.56880312,75.12907187,74.74243316,75.48617503,74.90979778,75.22998261,75.03442605,74.96707758,74.96707758,26.23593159,554.7732985,86.49461926,82.43979476
46033,22.04188805,5.15389335,0.147221898,4.22696443,8.870082476,4.793184464,-1.149458569,1.899738197,75.8296113,74.22085367,74.62816773,74.66052196,74.67215696,74.54797558,74.88203412,74.74151941,75.44252525,74.8706229,75.24943001,75.05118848,74.96034636,74.96034636,25.88543278,555.09884,86.63137094,82.51395384
46043,22.67570151,5.49824959,0.104758164,4.091229165,9.003502985,5.065176863,-1.087215253,1.899812992,75.80793387,74.24146745,74.675979,74.66390448,74.67218323,74.5415131,74.86483169,74.7263307,75.4378528,74.86617419,75.2664612,75.07157592,74.98565628,74.98565628,26.12788126,556.3030275,86.72699544,82.46269289
46053,22.27052434,5.430092813,0.257646973,4.779206248,8.267318723,4.765031992,-1.228772407,1.899801644,75.78678767,74.21870346,74.64783133,74.64521948,74.66558074,74.5221568,74.89984659,74.73002071,75.38336809,74.86583669,75.24240633,75.0766084,74.97950131,74.97950131,26.03928203,556.7981877,86.76266685,82.50169471
46063,23.22344921,5.372383629,0.509627569,4.646102482,8.915614769,4.929208996,-1.14948823,1.899787793,75.7535765,74.2017739,74.62634424,74.64601823,74.68629323,74.5209418,74.88811538,74.72723945,75.43182533,74.89012912,75.27967613,75.09306957,75.00222747,75.00222747,26.11222725,556.4210231,86.84837961,82.58187525
46073,23.76897038,5.472777307,0.144399482,5.05114393,9.13959384,4.711363112,-0.750307296,1.899852572,75.72548408,74.16860153,74.60109107,74.62709947,74.63851072,74.5246218,74.92379151,74.75418942,75.47645135,74.90208783,75.27440615,75.07929713,75.02000364,75.02000364,25.9911246,553.0855396,86.87933734,82.57740136
46083,22.59767004,5.60137471,0.031144412,4.53858717,8.550518254,5.022720535,-1.146675037,1.899818022,75.69668665,74.18029989,74.62295997,74.64573696,74.64819821,74.51819927,74.87687039,74.7540319,75.42975407,74.87664664,75.27357739,75.11851943,75.02790109,75.02790109,25.7833141,552.7684264,86.9149957,82.55922142
46093,23.39209883,5.943027899,0.240658171,4.496058132,8.799555077,4.872596229,-0.959796679,1.899792566,75.664798,74.17977063,74.64943684,74.63085319,74.64987195,74.50801423,74.86332917,74.73802941,75.43344154,74.89085034,75.27592237,75.09983201,75.0239811,75.0239811,25.81016092,551.7886412,86.91910947,82.54553711
46103,23.9383926,5.475426263,0.133072054,5.051068655,9.006384915,5.271891596,-0.999450887,1.899823936,75.6403831,74.15790719,74.59061259,74.61583569,74.62635194,74.513358,74.91252777,74.75142815,75.4631739,74.8532342,75.2698549,75.08861831,75.00963491,75.00963491,26.0345987,550.887871,86.97100202,82.56113227
