722780,"PHOENIX SKY HARBOR INTL AP",AZ,-7.0,33.450,-111.983,337
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
07/24/1988,13:00,1283,1324,1044,1,9,865,1,6,202,1,13,109200,1,9,86900,1,6,24800,1,13,16590,1,17,5,A,7,3,A,7,40.0,A,7,16.7,A,7,25,A,7,974,A,7,270,A,7,3.6,A,7,72400,A,7,77777,A,7,2.5,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,14:00,1253,1324,1004,1,9,866,1,6,181,1,13,105900,1,9,87400,1,6,23100,1,13,12140,1,17,5,A,7,3,A,7,41.1,A,7,16.7,A,7,24,A,7,973,A,7,270,A,7,5.2,A,7,72400,A,7,77777,A,7,2.5,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,15:00,1154,1324,900,1,9,829,1,6,174,1,13,94200,1,9,83400,1,6,21300,1,13,7450,1,17,4,A,7,3,A,7,42.2,A,7,15.0,A,7,20,A,7,973,A,7,300,A,7,5.2,A,7,72400,A,7,77777,A,7,2.2,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,16:00,993,1324,759,1,9,801,1,6,155,1,13,78600,1,9,80100,1,6,18400,1,13,4370,1,17,3,A,7,3,A,7,42.8,A,7,15.6,A,7,20,A,7,972,A,7,280,A,7,6.7,A,7,72400,A,7,77777,A,7,2.3,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,17:00,782,1324,588,1,9,716,1,6,153,1,13,60300,1,9,71600,1,6,18000,1,13,3540,1,17,2,A,7,2,A,7,42.8,A,7,13.9,A,7,18,A,7,971,A,7,250,A,7,4.6,A,7,72400,A,7,77777,A,7,2.1,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,18:00,534,1324,324,1,9,604,1,6,83,1,13,34400,1,9,57700,1,6,11100,1,13,1670,1,17,5,A,7,5,A,7,43.3,A,7,12.8,A,7,16,A,7,971,A,7,270,A,7,4.1,A,7,72400,A,7,77777,A,7,1.9,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,19:00,267,1324,136,1,13,353,1,9,64,1,13,14100,1,13,26600,1,9,8800,1,13,1160,1,21,3,A,7,3,A,7,42.8,A,7,12.2,A,7,16,A,7,971,A,7,260,A,7,3.6,A,7,72400,A,7,77777,A,7,1.9,E,8,0.094,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,20:00,34,695,12,1,13,28,1,9,9,1,13,1200,1,13,800,1,9,1100,1,13,140,1,21,4,A,7,3,A,7,41.1,A,7,12.8,A,7,19,A,7,972,A,7,220,A,7,2.6,A,7,56300,A,7,77777,A,7,2.0,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,40.6,A,7,12.2,A,7,18,A,7,973,A,7,190,A,7,2.1,A,7,56300,A,7,77777,A,7,1.9,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,38.3,A,7,12.8,A,7,22,A,7,974,A,7,160,A,7,5.2,A,7,48300,A,7,7620,A,7,2.0,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,5,A,7,35.0,A,7,13.3,A,7,27,A,7,975,A,7,170,A,7,8.2,A,7,3200,A,7,7620,A,7,2.1,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/24/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,4,A,7,35.0,A,7,13.9,A,7,28,A,7,975,A,7,120,A,7,5.2,A,7,56300,A,7,77777,A,7,2.1,E,8,0.118,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,3,A,7,32.8,A,7,15.6,A,7,35,A,7,975,A,7,100,A,7,8.8,A,7,56300,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,4,A,7,32.8,A,7,15.0,A,7,34,A,7,975,A,7,110,A,7,6.2,A,7,56300,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,3,A,7,32.8,A,7,15.0,A,7,34,A,7,974,A,7,120,A,7,5.2,A,7,56300,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,2,A,7,32.2,A,7,15.0,A,7,35,A,7,974,A,7,90,A,7,4.1,A,7,56300,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,2,A,7,31.1,A,7,15.0,A,7,38,A,7,974,A,7,140,A,7,2.6,A,7,56300,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,06:00,17,497,6,1,13,12,1,9,5,1,13,0,1,13,0,1,9,0,1,13,0,1,21,6,A,7,2,A,7,31.7,A,7,14.4,A,7,35,A,7,975,A,7,150,A,7,3.1,A,7,64400,A,7,77777,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,07:00,226,1324,64,1,9,50,1,6,56,1,13,7100,1,9,3600,1,6,6500,1,13,1190,1,17,8,A,7,5,A,7,31.7,A,7,16.1,A,7,39,A,7,976,A,7,200,A,7,2.1,A,7,48300,A,7,7620,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,08:00,494,1324,267,1,9,322,1,6,162,1,13,29800,1,9,31200,1,6,18100,1,13,3430,1,17,5,A,7,4,A,7,34.4,A,7,15.0,A,7,31,A,7,976,A,7,150,A,7,2.1,A,7,32200,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,09:00,746,1324,392,1,9,171,1,6,303,1,13,43000,1,9,17700,1,6,33100,1,13,7930,1,17,6,A,7,6,A,7,35.0,A,7,15.6,A,7,31,A,7,976,A,7,350,A,7,3.1,A,7,48300,A,7,4270,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,10:00,964,1324,689,1,9,709,1,6,185,1,13,74200,1,9,71900,1,6,21700,1,13,5460,1,17,2,A,7,2,A,7,37.2,A,7,15.0,A,7,27,A,7,976,A,7,250,A,7,3.6,A,7,56300,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,11:00,1133,1324,848,1,9,784,1,6,190,1,13,89300,1,9,78400,1,6,22100,1,13,7380,1,17,1,A,7,0,A,7,37.2,A,7,17.2,A,7,31,A,7,976,A,7,300,A,7,4.1,A,7,64400,A,7,77777,A,7,2.6,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,12:00,1241,1324,961,1,9,821,1,6,199,1,13,101400,1,9,82400,1,6,24000,1,13,12290,1,17,1,A,7,0,A,7,38.9,A,7,17.2,A,7,28,A,7,975,A,7,270,A,7,3.6,A,7,64400,A,7,77777,A,7,2.6,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,13:00,1282,1324,1014,1,9,829,1,6,203,1,13,105500,1,9,83300,1,6,24700,1,13,16490,1,17,2,A,7,0,A,7,40.0,A,7,16.7,A,7,25,A,7,974,A,7,230,A,7,3.1,A,7,64400,A,7,77777,A,7,2.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,14:00,1252,1324,980,1,9,821,1,6,199,1,13,102200,1,9,82400,1,6,24100,1,13,13060,1,17,1,A,7,0,A,7,41.1,A,7,16.7,A,7,24,A,7,973,A,7,260,A,7,4.1,A,7,64400,A,7,77777,A,7,2.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,15:00,1153,1324,888,1,9,799,1,6,181,1,13,91700,1,9,80200,1,6,21700,1,13,7640,1,17,1,A,7,0,A,7,42.2,A,7,16.1,A,7,22,A,7,972,A,7,300,A,7,3.1,A,7,64400,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,16:00,992,1324,746,1,9,756,1,6,168,1,13,78500,1,9,77200,1,6,20500,1,13,5280,1,17,3,A,7,2,A,7,43.3,A,7,15.0,A,7,19,A,7,971,A,7,230,A,7,4.6,A,7,64400,A,7,77777,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,17:00,780,1324,492,1,9,393,1,6,238,1,13,50700,1,9,41700,1,6,26100,1,13,5820,1,17,7,A,7,5,A,7,42.8,A,7,14.4,A,7,19,A,7,970,A,7,270,A,7,4.1,A,7,56300,A,7,9140,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,18:00,532,1324,124,1,9,1,1,6,120,1,13,13900,1,9,100,1,6,13800,1,13,4890,1,17,9,A,7,8,A,7,42.2,A,7,13.9,A,7,19,A,7,970,A,7,280,A,7,3.6,A,7,72400,A,7,7620,A,7,2.1,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,19:00,265,1324,28,1,13,0,1,9,27,1,13,3200,1,13,0,1,9,3200,1,13,1120,1,21,9,A,7,8,A,7,36.7,A,7,15.0,A,7,27,A,7,970,A,7,320,A,7,6.2,A,7,32200,A,7,7620,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,20:00,33,695,2,1,13,1,1,9,2,1,13,200,1,13,100,1,9,200,1,13,50,1,21,9,A,7,8,A,7,36.7,A,7,13.9,A,7,26,A,7,972,A,7,260,A,7,5.2,A,7,56300,A,7,7620,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,36.7,A,7,14.4,A,7,27,A,7,972,A,7,240,A,7,4.6,A,7,56300,A,7,3660,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,7,A,7,36.7,A,7,14.4,A,7,27,A,7,973,A,7,150,A,7,3.6,A,7,56300,A,7,2130,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,35.6,A,7,15.0,A,7,29,A,7,974,A,7,120,A,7,6.7,A,7,56300,A,7,2440,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/25/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,32.2,A,7,16.1,A,7,38,A,7,974,A,7,120,A,7,9.3,A,7,12900,A,7,2440,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,32.2,A,7,13.9,A,7,33,A,7,973,A,7,120,A,7,5.2,A,7,56300,A,7,3960,A,7,2.1,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,32.2,A,7,14.4,A,7,34,A,7,973,A,7,120,A,7,3.1,A,7,56300,A,7,3960,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,31.7,A,7,14.4,A,7,35,A,7,974,A,7,60,A,7,4.1,A,7,56300,A,7,7620,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,6,A,7,29.4,A,7,16.7,A,7,46,A,7,974,A,7,90,A,7,5.2,A,7,56300,A,7,7620,A,7,2.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,6,A,7,28.9,A,7,17.8,A,7,51,A,7,974,A,7,100,A,7,5.2,A,7,64400,A,7,7620,A,7,2.7,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,06:00,16,497,6,1,13,12,1,9,5,1,13,0,1,13,0,1,9,0,1,13,0,1,21,8,A,7,5,A,7,28.9,A,7,17.8,A,7,51,A,7,975,A,7,100,A,7,4.6,A,7,64400,A,7,7620,A,7,2.7,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,07:00,224,1324,49,1,13,8,1,9,48,1,13,5600,1,13,200,1,9,5600,1,13,1710,1,21,8,A,7,5,A,7,29.4,A,7,18.3,A,7,51,A,7,975,A,7,120,A,7,3.6,A,7,64400,A,7,7620,A,7,2.8,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,08:00,492,1324,163,1,9,43,1,6,143,1,13,17400,1,9,4100,1,6,15900,1,13,3970,1,17,7,A,7,6,A,7,30.6,A,7,17.8,A,7,46,A,7,976,A,7,90,A,7,4.1,A,7,80500,A,7,4270,A,7,2.7,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,09:00,744,1324,367,1,9,268,1,6,220,1,13,40000,1,9,28300,1,6,24100,1,13,5210,1,17,6,A,7,2,A,7,32.8,A,7,17.2,A,7,39,A,7,976,A,7,150,A,7,3.1,A,7,80500,A,7,77777,A,7,2.6,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,10:00,963,1324,699,1,9,691,1,6,197,1,13,73600,1,9,69900,1,6,22700,1,13,5750,1,17,3,A,7,3,A,7,35.6,A,7,17.2,A,7,34,A,7,976,A,7,150,A,7,4.1,A,7,80500,A,7,77777,A,7,2.6,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,11:00,1132,1324,844,1,9,808,1,6,156,1,13,89700,1,9,81600,1,6,19800,1,13,6340,1,17,3,A,7,1,A,7,36.7,A,7,17.2,A,7,32,A,7,976,A,7,200,A,7,4.1,A,7,72400,A,7,77777,A,7,2.6,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,12:00,1240,1324,983,1,9,865,1,6,170,1,13,104300,1,9,87500,1,6,22200,1,13,10690,1,17,4,A,7,1,A,7,38.3,A,7,15.0,A,7,25,A,7,975,A,7,200,A,7,4.1,A,7,72400,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,13:00,1281,1324,1029,1,9,848,1,6,204,1,13,107400,1,9,85200,1,6,24900,1,13,16390,1,17,7,A,7,1,A,7,39.4,A,7,15.0,A,7,24,A,7,974,A,7,170,A,7,4.6,A,7,72400,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,14:00,1251,1324,996,1,9,837,1,6,203,1,13,103900,1,9,84000,1,6,24400,1,13,13170,1,17,7,A,7,2,A,7,40.0,A,7,13.3,A,7,20,A,7,973,A,7,290,A,7,3.6,A,7,72400,A,7,77777,A,7,2.0,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,15:00,1152,1324,896,1,9,833,1,6,167,1,13,94000,1,9,83900,1,6,20800,1,13,7150,1,17,8,A,7,2,A,7,41.7,A,7,13.9,A,7,19,A,7,972,A,7,270,A,7,5.2,A,7,72400,A,7,77777,A,7,2.1,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,16:00,990,1324,719,1,9,736,1,6,164,1,13,76400,1,9,75300,1,6,20000,1,13,5150,1,17,8,A,7,2,A,7,41.1,A,7,15.0,A,7,21,A,7,971,A,7,280,A,7,5.7,A,7,72400,A,7,77777,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,17:00,778,1324,583,1,9,722,1,6,147,1,13,60000,1,9,72300,1,6,17400,1,13,3400,1,17,8,A,7,2,A,7,41.1,A,7,15.0,A,7,21,A,7,970,A,7,290,A,7,4.1,A,7,72400,A,7,77777,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,18:00,530,1324,272,1,13,639,1,13,15,1,18,29600,1,13,60900,1,13,5200,1,18,520,1,26,5,A,7,4,A,7,41.1,A,7,14.4,A,7,21,A,7,970,A,7,290,A,7,4.1,A,7,72400,A,7,77777,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,19:00,262,1324,128,1,9,170,1,6,92,1,13,13000,1,9,12600,1,6,10500,1,13,1860,1,17,5,A,7,3,A,7,40.0,A,7,15.0,A,7,23,A,7,970,A,7,260,A,7,5.2,A,7,64400,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,20:00,31,673,5,1,13,10,1,9,4,1,13,500,1,13,300,1,9,500,1,13,60,1,21,6,A,7,4,A,7,38.9,A,7,14.4,A,7,23,A,7,970,A,7,250,A,7,4.1,A,7,56300,A,7,7620,A,7,2.1,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,4,A,7,37.8,A,7,15.0,A,7,26,A,7,971,A,7,240,A,7,3.6,A,7,56300,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,2,A,7,36.7,A,7,15.0,A,7,27,A,7,971,A,7,250,A,7,3.6,A,7,56300,A,7,77777,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,1,A,7,36.1,A,7,16.1,A,7,30,A,7,972,A,7,260,A,7,4.1,A,7,56300,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/26/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,4,A,7,35.0,A,7,16.7,A,7,34,A,7,972,A,7,280,A,7,3.6,A,7,56300,A,7,77777,A,7,2.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,4,A,7,34.4,A,7,16.7,A,7,35,A,7,972,A,7,290,A,7,4.1,A,7,56300,A,7,77777,A,7,2.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,4,A,7,33.9,A,7,16.1,A,7,35,A,7,972,A,7,290,A,7,4.1,A,7,56300,A,7,77777,A,7,2.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,3,A,7,32.8,A,7,16.1,A,7,37,A,7,972,A,7,280,A,7,4.1,A,7,56300,A,7,77777,A,7,2.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,3,A,7,32.2,A,7,16.1,A,7,38,A,7,973,A,7,290,A,7,3.6,A,7,56300,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,2,A,7,32.2,A,7,15.6,A,7,37,A,7,973,A,7,270,A,7,3.6,A,7,56300,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,06:00,15,475,4,1,13,1,1,9,4,1,13,0,1,13,0,1,9,0,1,13,0,1,21,5,A,7,3,A,7,31.1,A,7,16.1,A,7,40,A,7,974,A,7,280,A,7,2.1,A,7,56300,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,07:00,221,1325,51,1,13,27,1,9,47,1,13,5700,1,13,2100,1,9,5300,1,13,1210,1,21,5,A,7,3,A,7,31.1,A,7,16.1,A,7,40,A,7,974,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,08:00,490,1325,105,1,9,2,1,6,106,1,13,12300,1,9,100,1,6,12300,1,13,4290,1,17,7,A,7,7,A,7,32.8,A,7,15.6,A,7,35,A,7,975,A,7,180,A,7,3.6,A,7,80500,A,7,2130,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,09:00,742,1325,239,1,9,52,1,6,213,1,13,26700,1,9,5200,1,6,23700,1,13,6840,1,17,8,A,7,6,A,7,33.3,A,7,15.6,A,7,34,A,7,976,A,7,220,A,7,1.5,A,7,72400,A,7,7620,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,10:00,961,1325,730,1,9,729,1,6,212,1,13,77500,1,9,73400,1,6,24200,1,13,6110,1,17,8,A,7,2,A,7,36.1,A,7,16.1,A,7,30,A,7,976,A,7,260,A,7,1.5,A,7,64400,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,11:00,1131,1325,868,1,9,802,1,6,193,1,13,90800,1,9,80100,1,6,22300,1,13,7390,1,17,6,A,7,2,A,7,37.8,A,7,15.6,A,7,27,A,7,976,A,7,20,A,7,2.1,A,7,64400,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,12:00,1239,1325,982,1,9,845,1,6,190,1,13,103100,1,9,85000,1,6,23400,1,13,11650,1,17,5,A,7,2,A,7,37.8,A,7,16.1,A,7,28,A,7,975,A,7,270,A,7,4.6,A,7,64400,A,7,77777,A,7,2.5,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,13:00,1280,1325,1024,1,9,851,1,6,195,1,13,107200,1,9,85700,1,6,24200,1,13,15590,1,17,7,A,7,2,A,7,39.4,A,7,15.6,A,7,24,A,7,974,A,7,260,A,7,5.2,A,7,64400,A,7,77777,A,7,2.3,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,14:00,1250,1325,989,1,9,840,1,6,192,1,13,103500,1,9,84500,1,6,23600,1,13,12470,1,17,6,A,7,1,A,7,40.0,A,7,15.6,A,7,24,A,7,973,A,7,280,A,7,5.7,A,7,64400,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,15:00,1150,1325,890,1,9,810,1,6,177,1,13,92200,1,9,81400,1,6,21400,1,13,7430,1,17,4,A,7,1,A,7,40.6,A,7,16.1,A,7,24,A,7,973,A,7,260,A,7,6.2,A,7,56300,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,16:00,989,1325,768,1,9,775,1,6,180,1,13,80600,1,9,78900,1,6,21600,1,13,5580,1,17,4,A,7,3,A,7,41.1,A,7,16.1,A,7,23,A,7,972,A,7,290,A,7,4.6,A,7,56300,A,7,77777,A,7,2.4,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,17:00,776,1325,470,1,9,386,1,6,226,1,13,49000,1,9,40900,1,6,24900,1,13,5470,1,17,6,A,7,5,A,7,41.1,A,7,15.0,A,7,21,A,7,972,A,7,310,A,7,2.6,A,7,56300,A,7,7620,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,18:00,527,1325,202,1,9,125,1,6,149,1,13,21800,1,9,12300,1,6,16900,1,13,3490,1,17,8,A,7,8,A,7,38.3,A,7,13.9,A,7,23,A,7,972,A,7,70,A,7,9.3,A,7,24100,A,7,3660,A,7,2.1,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,19:00,259,1325,77,1,9,2,1,6,77,1,13,8600,1,9,100,1,6,8500,1,13,2520,1,17,9,A,7,9,A,7,36.1,A,7,15.0,A,7,28,A,7,972,A,7,50,A,7,5.7,A,7,40200,A,7,7620,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
07/27/1988,20:00,30,651,5,1,13,1,1,9,5,1,13,600,1,13,0,1,9,600,1,13,200,1,21,9,A,7,8,A,7,35.6,A,7,14.4,A,7,28,A,7,973,A,7,160,A,7,4.1,A,7,40200,A,7,7620,A,7,2.2,E,8,0.117,F,8,-9900.000,?,0,-9900,-9900,?,0
