!timestamp,south. LightingFraction,east. LightingFraction,west. LightingFraction,roof. LightingFraction,!surfaces: ,!generated by:  ,!ROM limit: ,Latitude,!dataVersion
18068400,0.05,0.05,0.05,0.05,,,,,
18072000,0.05,0.05,0.05,0.05,,,,,
18075600,0.05,0.05,0.05,0.05,,,,,
18079200,0.7,0.224464193,0.7,0.7,,,,,
18082800,0.7,0.282452191,0.7,0.7,,,,,
18086400,0.7,0.400229183,0.7,0.7,,,,,
18090000,0.696389888,0.519726908,0.7,0.696389888,,,,,
18093600,0.687986481,0.616505301,0.7,0.687986481,,,,,
18097200,0.680099989,0.67862297,0.7,0.680099989,,,,,
18100800,0.676932157,0.7,0.7,0.676932157,,,,,
18104400,0.680051313,0.7,0.678631358,0.680051313,,,,,
18108000,0.687899613,0.7,0.616420011,0.687899613,,,,,
18111600,0.696318639,0.7,0.519576343,0.696318639,,,,,
18115200,0.7,0.7,0.39991981,0.7,,,,,
18118800,0.7,0.7,0.281599709,0.7,,,,,
18122400,0.7,0.7,0.223129758,0.7,,,,,
18126000,0.258698,0.258698,0.258698,0.258698,,,,,
18129600,0.172,0.172,0.172,0.172,,,,,
18133200,0.172,0.172,0.172,0.172,,,,,
18136800,0.172,0.172,0.172,0.172,,,,,
18140400,0.0862,0.0862,0.0862,0.0862,,,,,
18144000,0.05,0.05,0.05,0.05,,,,,
18147600,0.05,0.05,0.05,0.05,,,,,
18151200,0.05,0.05,0.05,0.05,,,,,
18154800,0.05,0.05,0.05,0.05,,,,,
18158400,0.05,0.05,0.05,0.05,,,,,
18162000,0.05,0.05,0.05,0.05,,,,,
18165600,0.7,0.22173279,0.7,0.7,,,,,
18169200,0.7,0.280462968,0.7,0.7,,,,,
18172800,0.7,0.399103677,0.7,0.7,,,,,
18176400,0.696108992,0.519118705,0.7,0.696108992,,,,,
18180000,0.687466682,0.61623384,0.7,0.687466682,,,,,
18183600,0.679421542,0.678572903,0.7,0.679421542,,,,,
18187200,0.676179689,0.7,0.7,0.676179689,,,,,
18190800,0.679351879,0.7,0.678561234,0.679351879,,,,,
18194400,0.687366299,0.7,0.616163027,0.687366299,,,,,
18198000,0.696034768,0.7,0.518971833,0.696034768,,,,,
18201600,0.7,0.7,0.398698667,0.7,,,,,
18205200,0.7,0.7,0.279614432,0.7,,,,,
18208800,0.7,0.7,0.220299322,0.7,,,,,
18212400,0.258698,0.258698,0.258698,0.258698,,,,,
18216000,0.172,0.172,0.172,0.172,,,,,
18219600,0.172,0.172,0.172,0.172,,,,,
18223200,0.172,0.172,0.172,0.172,,,,,
18226800,0.0862,0.0862,0.0862,0.0862,,,,,
18230400,0.05,0.05,0.05,0.05,,,,,
18234000,0.05,0.05,0.05,0.05,,,,,
18237600,0.05,0.05,0.05,0.05,,,,,
18241200,0.05,0.05,0.05,0.05,,,,,
18244800,0.05,0.05,0.05,0.05,,,,,
18248400,0.05,0.05,0.05,0.05,,,,,
18252000,0.7,0.218899933,0.7,0.7,,,,,
18255600,0.7,0.278379381,0.7,0.7,,,,,
18259200,0.69999982,0.397893102,0.7,0.69999982,,,,,
18262800,0.69581649,0.518524889,0.7,0.69581649,,,,,
18266400,0.686921928,0.615987376,0.7,0.686921928,,,,,
18270000,0.67868,0.678497798,0.7,0.67868,,,,,
18273600,0.675383252,0.7,0.7,0.675383252,,,,,
18277200,0.678629179,0.7,0.678507592,0.678629179,,,,,
18280800,0.686818862,0.7,0.615918952,0.686818862,,,,,
18284400,0.695739265,0.7,0.518381758,0.695739265,,,,,
18288000,0.699998584,0.7,0.397493115,0.699998584,,,,,
18291600,0.7,0.7,0.277394111,0.7,,,,,
18295200,0.7,0.7,0.217464067,0.7,,,,,
18298800,0.258698,0.258698,0.258698,0.258698,,,,,
18302400,0.172,0.172,0.172,0.172,,,,,
18306000,0.172,0.172,0.172,0.172,,,,,
18309600,0.172,0.172,0.172,0.172,,,,,
18313200,0.0862,0.0862,0.0862,0.0862,,,,,
18316800,0.05,0.05,0.05,0.05,,,,,
18320400,0.05,0.05,0.05,0.05,,,,,
18324000,0.05,0.05,0.05,0.05,,,,,
18327600,0.05,0.05,0.05,0.05,,,,,
18331200,0.05,0.05,0.05,0.05,,,,,
18334800,0.05,0.05,0.05,0.05,,,,,
18338400,0.7,0.215965266,0.7,0.7,,,,,
18342000,0.7,0.276200516,0.7,0.7,,,,,
18345600,0.699992589,0.396698792,0.7,0.699992589,,,,,
18349200,0.695502922,0.517958211,0.7,0.695502922,,,,,
18352800,0.686343284,0.615714563,0.7,0.686343284,,,,,
18356400,0.67794233,0.678452684,0.7,0.67794233,,,,,
18360000,0.674573956,0.7,0.7,0.674573956,,,,,
18363600,0.677877204,0.7,0.678435026,0.677877204,,,,,
18367200,0.686245477,0.7,0.615700965,0.686245477,,,,,
18370800,0.695420863,0.7,0.517738901,0.695420863,,,,,
18374400,0.699987822,0.7,0.396304481,0.699987822,,,,,
18378000,0.7,0.7,0.275325463,0.7,,,,,
18381600,0.7,0.7,0.21446514,0.7,,,,,
18385200,0.258698,0.258698,0.258698,0.258698,,,,,
18388800,0.172,0.172,0.172,0.172,,,,,
18392400,0.172,0.172,0.172,0.172,,,,,
18396000,0.172,0.172,0.172,0.172,,,,,
18399600,0.0862,0.0862,0.0862,0.0862,,,,,
18403200,0.05,0.05,0.05,0.05,,,,,
18406800,0.05,0.05,0.05,0.05,,,,,
18410400,0.05,0.05,0.05,0.05,,,,,
18414000,0.05,0.05,0.05,0.05,,,,,
18417600,0.05,0.05,0.05,0.05,,,,,
18421200,0.05,0.05,0.05,0.05,,,,,
18424800,0.7,0.212963698,0.7,0.7,,,,,
18428400,0.7,0.274104099,0.7,0.7,,,,,
18432000,0.699974733,0.395521621,0.7,0.699974733,,,,,
18435600,0.695175044,0.517327184,0.7,0.695175044,,,,,
18439200,0.685749144,0.615455786,0.7,0.685749144,,,,,
18442800,0.677153517,0.678368453,0.7,0.677153517,,,,,
18446400,0.673718666,0.7,0.7,0.673718666,,,,,
18450000,0.677100455,0.7,0.678379708,0.677100455,,,,,
18453600,0.685640424,0.7,0.615392382,0.685640424,,,,,
18457200,0.695089696,0.7,0.517111876,0.695089696,,,,,
18460800,0.699966405,0.7,0.395133098,0.699966405,,,,,
18464400,0.7,0.7,0.273127906,0.7,,,,,
18468000,0.7,0.7,0.21146095,0.7,,,,,
18471600,0.05,0.05,0.05,0.05,,,,,
18475200,0.05,0.05,0.05,0.05,,,,,
18478800,0.05,0.05,0.05,0.05,,,,,
18482400,0.05,0.05,0.05,0.05,,,,,
18486000,0.05,0.05,0.05,0.05,,,,,
18489600,0.05,0.05,0.05,0.05,,,,,
18493200,0.05,0.05,0.05,0.05,,,,,
18496800,0.05,0.05,0.05,0.05,,,,,
18500400,0.05,0.05,0.05,0.05,,,,,
18504000,0.05,0.05,0.05,0.05,,,,,
18507600,0.05,0.05,0.05,0.05,,,,,
18511200,0.7,0.209956903,0.7,0.7,,,,,
18514800,0.7,0.271880776,0.7,0.7,,,,,
18518400,0.699946164,0.394361924,0.7,0.699946164,,,,,
18522000,0.694824239,0.516725693,0.7,0.694824239,,,,,
18525600,0.685127151,0.615224805,0.7,0.685127151,,,,,
18529200,0.676360623,0.678322131,0.7,0.676360623,,,,,
18532800,0.672849501,0.7,0.7,0.672849501,,,,,
18536400,0.676284411,0.7,0.678314019,0.676284411,,,,,
18540000,0.685015511,0.7,0.615164013,0.685015511,,,,,
18543600,0.694735477,0.7,0.516514576,0.694735477,,,,,
18547200,0.699932837,0.7,0.393880825,0.699932837,,,,,
18550800,0.7,0.7,0.270909821,0.7,,,,,
18554400,0.7,0.7,0.208451568,0.7,,,,,
18558000,0.05,0.05,0.05,0.05,,,,,
18561600,0.05,0.05,0.05,0.05,,,,,
18565200,0.05,0.05,0.05,0.05,,,,,
18568800,0.05,0.05,0.05,0.05,,,,,
18572400,0.05,0.05,0.05,0.05,,,,,
18576000,0.05,0.05,0.05,0.05,,,,,
18579600,0.05,0.05,0.05,0.05,,,,,
18583200,0.05,0.05,0.05,0.05,,,,,
18586800,0.05,0.05,0.05,0.05,,,,,
18590400,0.05,0.05,0.05,0.05,,,,,
18594000,0.05,0.05,0.05,0.05,,,,,
18597600,0.7,0.206847496,0.7,0.7,,,,,
18601200,0.7,0.269704009,0.7,0.7,,,,,
18604800,0.699905111,0.393121966,0.7,0.699905111,,,,,
18608400,0.694457682,0.516061439,0.7,0.694457682,,,,,
18612000,0.684479844,0.614956885,0.7,0.684479844,,,,,
18615600,0.675536055,0.678257494,0.7,0.675536055,,,,,
18619200,0.671966482,0.7,0.7,0.671966482,,,,,
18622800,0.675458141,0.7,0.678250296,0.675458141,,,,,
18626400,0.684365199,0.7,0.614898761,0.684365199,,,,,
18630000,0.694356981,0.7,0.515948725,0.694356981,,,,,
18633600,0.699887602,0.7,0.39264771,0.699887602,,,,,
18637200,0.7,0.7,0.268706226,0.7,,,,,
18640800,0.7,0.7,0.205339536,0.7,,,,,
18644400,0.258698,0.258698,0.258698,0.258698,,,,,
18648000,0.172,0.172,0.172,0.172,,,,,
18651600,0.172,0.172,0.172,0.172,,,,,
18655200,0.172,0.172,0.172,0.172,,,,,
18658800,0.0862,0.0862,0.0862,0.0862,,,,,
18662400,0.05,0.05,0.05,0.05,,,,,
18666000,0.05,0.05,0.05,0.05,,,,,
18669600,0.05,0.05,0.05,0.05,,,,,
18673200,0.05,0.05,0.05,0.05,,,,,
18676800,0.05,0.05,0.05,0.05,,,,,
18680400,0.05,0.05,0.05,0.05,,,,,
18684000,0.7,0.20373273,0.7,0.7,,,,,
18687600,0.7,0.267401227,0.7,0.7,,,,,
18691200,0.69985024,0.391905136,0.7,0.69985024,,,,,
18694800,0.694066209,0.515429304,0.7,0.694066209,,,,,
18698400,0.683806085,0.614652662,0.7,0.683806085,,,,,
18702000,0.67466184,0.678191318,0.7,0.67466184,,,,,
18705600,0.671000064,0.7,0.7,0.671000064,,,,,
18709200,0.674582151,0.7,0.678185071,0.674582151,,,,,
18712800,0.683697697,0.7,0.614648999,0.683697697,,,,,
18716400,0.693972579,0.7,0.515306791,0.693972579,,,,,
18720000,0.699830599,0.7,0.39143414,0.699830599,,,,,
18723600,0.7,0.7,0.266517751,0.7,,,,,
18727200,0.7,0.7,0.202222184,0.7,,,,,
18730800,0.258698,0.258698,0.258698,0.258698,,,,,
18734400,0.172,0.172,0.172,0.172,,,,,
18738000,0.172,0.172,0.172,0.172,,,,,
18741600,0.172,0.172,0.172,0.172,,,,,
18745200,0.0862,0.0862,0.0862,0.0862,,,,,
18748800,0.05,0.05,0.05,0.05,,,,,
18752400,0.05,0.05,0.05,0.05,,,,,
18756000,0.05,0.05,0.05,0.05,,,,,
18759600,0.05,0.05,0.05,0.05,,,,,
18763200,0.05,0.05,0.05,0.05,,,,,
18766800,0.05,0.05,0.05,0.05,,,,,
18770400,0.7,0.200550174,0.7,0.7,,,,,
18774000,0.7,0.265190555,0.7,0.7,,,,,
18777600,0.699782635,0.390608411,0.7,0.699782635,,,,,
18781200,0.693659751,0.514816,0.7,0.693659751,,,,,
18784800,0.683123958,0.614416003,0.7,0.683123958,,,,,
18788400,0.673776407,0.678127323,0.7,0.673776407,,,,,
18792000,0.670052984,0.7,0.7,0.670052984,,,,,
18795600,0.673694946,0.7,0.678122022,0.673694946,,,,,
18799200,0.683003154,0.7,0.614363337,0.683003154,,,,,
18802800,0.693548938,0.7,0.514633362,0.693548938,,,,,
18806400,0.699759071,0.7,0.390245262,0.699759071,,,,,
18810000,0.7,0.7,0.264206445,0.7,,,,,
18813600,0.7,0.7,0.198939214,0.7,,,,,
18817200,0.258698,0.258698,0.258698,0.258698,,,,,
18820800,0.172,0.172,0.172,0.172,,,,,
18824400,0.172,0.172,0.172,0.172,,,,,
18828000,0.172,0.172,0.172,0.172,,,,,
18831600,0.0862,0.0862,0.0862,0.0862,,,,,
18835200,0.05,0.05,0.05,0.05,,,,,
18838800,0.05,0.05,0.05,0.05,,,,,
18842400,0.05,0.05,0.05,0.05,,,,,
18846000,0.05,0.05,0.05,0.05,,,,,
18849600,0.05,0.05,0.05,0.05,,,,,
18853200,0.05,0.05,0.05,0.05,,,,,
18856800,0.7,0.197326908,0.7,0.7,,,,,
18860400,0.7,0.262889198,0.7,0.7,,,,,
18864000,0.699702201,0.389333255,0.7,0.699702201,,,,,
18867600,0.693235695,0.514142016,0.7,0.693235695,,,,,
18871200,0.68240097,0.614158616,0.7,0.68240097,,,,,
18874800,0.672847257,0.678054305,0.7,0.672847257,,,,,
18878400,0.66905511,0.7,0.7,0.66905511,,,,,
18882000,0.672763964,0.7,0.678049974,0.672763964,,,,,
18885600,0.682276961,0.7,0.6141088,0.682276961,,,,,
18889200,0.693123281,0.7,0.514044259,0.693123281,,,,,
18892800,0.699671533,0.7,0.388982509,0.699671533,,,,,
18896400,0.7,0.7,0.261912482,0.7,,,,,
18900000,0.7,0.7,0.195650501,0.7,,,,,
18903600,0.258698,0.258698,0.258698,0.258698,,,,,
18907200,0.172,0.172,0.172,0.172,,,,,
18910800,0.172,0.172,0.172,0.172,,,,,
18914400,0.172,0.172,0.172,0.172,,,,,
18918000,0.0862,0.0862,0.0862,0.0862,,,,,
18921600,0.05,0.05,0.05,0.05,,,,,
18925200,0.05,0.05,0.05,0.05,,,,,
18928800,0.05,0.05,0.05,0.05,,,,,
18932400,0.05,0.05,0.05,0.05,,,,,
18936000,0.05,0.05,0.05,0.05,,,,,
18939600,0.05,0.05,0.05,0.05,,,,,
18943200,0.7,0.193972617,0.7,0.7,,,,,
18946800,0.7,0.260496492,0.7,0.7,,,,,
18950400,0.699608822,0.388080117,0.7,0.699608822,,,,,
18954000,0.692786685,0.513583413,0.7,0.692786685,,,,,
18957600,0.681648683,0.613866984,0.7,0.681648683,,,,,
18961200,0.671897327,0.677992164,0.7,0.671897327,,,,,
18964800,0.668041259,0.7,0.7,0.668041259,,,,,
18968400,0.671812191,0.7,0.677988811,0.671812191,,,,,
18972000,0.681521375,0.7,0.613820081,0.681521375,,,,,
18975600,0.692667546,0.7,0.513411245,0.692667546,,,,,
18979200,0.699573682,0.7,0.387737131,0.699573682,,,,,
18982800,0.7,0.7,0.259527305,0.7,,,,,
18986400,0.7,0.7,0.192356139,0.7,,,,,
18990000,0.258698,0.258698,0.258698,0.258698,,,,,
18993600,0.172,0.172,0.172,0.172,,,,,
18997200,0.172,0.172,0.172,0.172,,,,,
19000800,0.172,0.172,0.172,0.172,,,,,
19004400,0.0862,0.0862,0.0862,0.0862,,,,,
19008000,0.05,0.05,0.05,0.05,,,,,
19011600,0.05,0.05,0.05,0.05,,,,,
19015200,0.05,0.05,0.05,0.05,,,,,
19018800,0.05,0.05,0.05,0.05,,,,,
19022400,0.05,0.05,0.05,0.05,,,,,
19026000,0.05,0.05,0.05,0.05,,,,,
19029600,0.7,0.190577239,0.7,0.7,,,,,
19033200,0.7,0.258231032,0.7,0.7,,,,,
19036800,0.699498534,0.386856403,0.7,0.699498534,,,,,
19040400,0.692315907,0.51288634,0.7,0.692315907,,,,,
19044000,0.680876526,0.613592914,0.7,0.680876526,,,,,
19047600,0.670901153,0.677921861,0.7,0.670901153,,,,,
19051200,0.666974379,0.7,0.7,0.666974379,,,,,
19054800,0.670814113,0.7,0.677919511,0.670814113,,,,,
19058400,0.680731798,0.7,0.61356459,0.680731798,,,,,
19062000,0.692195252,0.7,0.512799176,0.692195252,,,,,
19065600,0.699458608,0.7,0.386420106,0.699458608,,,,,
19069200,0.7,0.7,0.257242603,0.7,,,,,
19072800,0.7,0.7,0.188894962,0.7,,,,,
19076400,0.05,0.05,0.05,0.05,,,,,
19080000,0.05,0.05,0.05,0.05,,,,,
19083600,0.05,0.05,0.05,0.05,,,,,
19087200,0.05,0.05,0.05,0.05,,,,,
19090800,0.05,0.05,0.05,0.05,,,,,
19094400,0.05,0.05,0.05,0.05,,,,,
19098000,0.05,0.05,0.05,0.05,,,,,
19101600,0.05,0.05,0.05,0.05,,,,,
19105200,0.05,0.05,0.05,0.05,,,,,
19108800,0.05,0.05,0.05,0.05,,,,,
19112400,0.05,0.05,0.05,0.05,,,,,
19116000,0.7,0.187274368,0.7,0.7,,,,,
19119600,0.7,0.255848164,0.7,0.7,,,,,
19123200,0.699374172,0.385657274,0.7,0.699374172,,,,,
19126800,0.691818233,0.512307438,0.7,0.691818233,,,,,
19130400,0.680069949,0.613352533,0.7,0.680069949,,,,,
19134000,0.669882793,0.677862969,0.7,0.669882793,,,,,
19137600,0.665890413,0.7,0.7,0.665890413,,,,,
19141200,0.669803096,0.7,0.677852481,0.669803096,,,,,
19144800,0.679935895,0.7,0.613311616,0.679935895,,,,,
19148400,0.691703256,0.7,0.512128889,0.691703256,,,,,
19152000,0.699325042,0.7,0.385237386,0.699325042,,,,,
19155600,0.7,0.7,0.254869441,0.7,,,,,
19159200,0.7,0.7,0.18549095,0.7,,,,,
19162800,0.05,0.05,0.05,0.05,,,,,
19166400,0.05,0.05,0.05,0.05,,,,,
19170000,0.05,0.05,0.05,0.05,,,,,
19173600,0.05,0.05,0.05,0.05,,,,,
19177200,0.05,0.05,0.05,0.05,,,,,
19180800,0.05,0.05,0.05,0.05,,,,,
19184400,0.05,0.05,0.05,0.05,,,,,
19188000,0.05,0.05,0.05,0.05,,,,,
19191600,0.05,0.05,0.05,0.05,,,,,
19195200,0.05,0.05,0.05,0.05,,,,,
19198800,0.05,0.05,0.05,0.05,,,,,
19202400,0.7,0.18370598,0.7,0.7,,,,,
19206000,0.7,0.253461072,0.7,0.7,,,,,
19209600,0.699230655,0.38439033,0.7,0.699230655,,,,,
19213200,0.691313034,0.511653851,0.7,0.691313034,,,,,
19216800,0.679245684,0.613063876,0.7,0.679245684,,,,,
19220400,0.668851553,0.677806283,0.7,0.668851553,,,,,
19224000,0.664751118,0.7,0.7,0.664751118,,,,,
19227600,0.66876069,0.7,0.677805946,0.66876069,,,,,
19231200,0.679093427,0.7,0.613042341,0.679093427,,,,,
19234800,0.69118069,0.7,0.511498388,0.69118069,,,,,
19238400,0.699181067,0.7,0.383971039,0.699181067,,,,,
19242000,0.7,0.7,0.252518095,0.7,,,,,
19245600,0.7,0.7,0.182017949,0.7,,,,,
19249200,0.258698,0.258698,0.258698,0.258698,,,,,
19252800,0.172,0.172,0.172,0.172,,,,,
19256400,0.172,0.172,0.172,0.172,,,,,
19260000,0.172,0.172,0.172,0.172,,,,,
19263600,0.0862,0.0862,0.0862,0.0862,,,,,
19267200,0.05,0.05,0.05,0.05,,,,,
19270800,0.05,0.05,0.05,0.05,,,,,
19274400,0.05,0.05,0.05,0.05,,,,,
19278000,0.05,0.05,0.05,0.05,,,,,
19281600,0.05,0.05,0.05,0.05,,,,,
19285200,0.05,0.05,0.05,0.05,,,,,
19288800,0.7,0.180229983,0.7,0.7,,,,,
19292400,0.7,0.251123061,0.7,0.7,,,,,
19296000,0.699071813,0.383150626,0.7,0.699071813,,,,,
19299600,0.690776813,0.511040718,0.7,0.690776813,,,,,
19303200,0.67838518,0.612810424,0.7,0.67838518,,,,,
19306800,0.667771108,0.677742249,0.7,0.667771108,,,,,
19310400,0.663593598,0.7,0.7,0.663593598,,,,,
19314000,0.667687899,0.7,0.677733458,0.667687899,,,,,
19317600,0.678244122,0.7,0.612775696,0.678244122,,,,,
19321200,0.690639896,0.7,0.510891083,0.690639896,,,,,
19324800,0.699017023,0.7,0.382638617,0.699017023,,,,,
19328400,0.7,0.7,0.25016552,0.7,,,,,
19332000,0.7,0.7,0.178440509,0.7,,,,,
19335600,0.258698,0.258698,0.258698,0.258698,,,,,
19339200,0.172,0.172,0.172,0.172,,,,,
19342800,0.172,0.172,0.172,0.172,,,,,
19346400,0.172,0.172,0.172,0.172,,,,,
19350000,0.0862,0.0862,0.0862,0.0862,,,,,
19353600,0.05,0.05,0.05,0.05,,,,,
19357200,0.05,0.05,0.05,0.05,,,,,
19360800,0.05,0.05,0.05,0.05,,,,,
19364400,0.05,0.05,0.05,0.05,,,,,
19368000,0.05,0.05,0.05,0.05,,,,,
19371600,0.05,0.05,0.05,0.05,,,,,
19375200,0.7,0.176585944,0.7,0.7,,,,,
19378800,0.7,0.24878508,0.7,0.7,,,,,
19382400,0.69889726,0.381837075,0.7,0.69889726,,,,,
19386000,0.690218768,0.510371922,0.7,0.690218768,,,,,
19389600,0.677502585,0.612576473,0.7,0.677502585,,,,,
19393200,0.666667287,0.677689918,0.7,0.666667287,,,,,
19396800,0.662417886,0.7,0.7,0.662417886,,,,,
19400400,0.666554461,0.7,0.677663567,0.666554461,,,,,
19404000,0.67735795,0.7,0.612544919,0.67735795,,,,,
19407600,0.690062948,0.7,0.510247487,0.690062948,,,,,
19411200,0.698837658,0.7,0.38143575,0.698837658,,,,,
19414800,0.7,0.7,0.247727416,0.7,,,,,
19418400,0.7,0.7,0.174793412,0.7,,,,,
19422000,0.258698,0.258698,0.258698,0.258698,,,,,
19425600,0.172,0.172,0.172,0.172,,,,,
19429200,0.172,0.172,0.172,0.172,,,,,
19432800,0.172,0.172,0.172,0.172,,,,,
19436400,0.0862,0.0862,0.0862,0.0862,,,,,
19440000,0.05,0.05,0.05,0.05,,,,,
19443600,0.05,0.05,0.05,0.05,,,,,
19447200,0.05,0.05,0.05,0.05,,,,,
19450800,0.05,0.05,0.05,0.05,,,,,
19454400,0.05,0.05,0.05,0.05,,,,,
19458000,0.05,0.05,0.05,0.05,,,,,
19461600,0.7,0.172999418,0.7,0.7,,,,,
19465200,0.7,0.246361959,0.7,0.7,,,,,
19468800,0.698707031,0.380551824,0.7,0.698707031,,,,,
19472400,0.689630903,0.509825797,0.7,0.689630903,,,,,
19476000,0.676585016,0.612312206,0.7,0.676585016,,,,,
19479600,0.665521568,0.67762131,0.7,0.665521568,,,,,
19483200,0.661183904,0.7,0.7,0.661183904,,,,,
19486800,0.665434733,0.7,0.677614257,0.665434733,,,,,
19490400,0.676436704,0.7,0.612283897,0.676436704,,,,,
19494000,0.689480852,0.7,0.509609336,0.689480852,,,,,
19497600,0.698635942,0.7,0.380171524,0.698635942,,,,,
19501200,0.7,0.7,0.245315671,0.7,,,,,
19504800,0.7,0.7,0.171140172,0.7,,,,,
19508400,0.258698,0.258698,0.258698,0.258698,,,,,
19512000,0.172,0.172,0.172,0.172,,,,,
19515600,0.172,0.172,0.172,0.172,,,,,
19519200,0.172,0.172,0.172,0.172,,,,,
19522800,0.0862,0.0862,0.0862,0.0862,,,,,
19526400,0.05,0.05,0.05,0.05,,,,,
19530000,0.05,0.05,0.05,0.05,,,,,
19533600,0.05,0.05,0.05,0.05,,,,,
19537200,0.05,0.05,0.05,0.05,,,,,
19540800,0.05,0.05,0.05,0.05,,,,,
19544400,0.05,0.05,0.05,0.05,,,,,
19548000,0.7,0.16924424,0.7,0.7,,,,,
19551600,0.7,0.243945008,0.7,0.7,,,,,
19555200,0.698494581,0.37940947,0.7,0.698494581,,,,,
19558800,0.689015747,0.509147376,0.7,0.689015747,,,,,
19562400,0.675644118,0.612068313,0.7,0.675644118,,,,,
19566000,0.664351382,0.677564594,0.7,0.664351382,,,,,
19569600,0.659930568,0.7,0.7,0.659930568,,,,,
19573200,0.664233627,0.7,0.677540343,0.664233627,,,,,
19576800,0.675478924,0.7,0.611993518,0.675478924,,,,,
19580400,0.688864486,0.7,0.509016099,0.688864486,,,,,
19584000,0.698417367,0.7,0.37893826,0.698417367,,,,,
19587600,0.7,0.7,0.242911149,0.7,,,,,
19591200,0.7,0.7,0.167445807,0.7,,,,,
19594800,0.258698,0.258698,0.258698,0.258698,,,,,
19598400,0.172,0.172,0.172,0.172,,,,,
19602000,0.172,0.172,0.172,0.172,,,,,
19605600,0.172,0.172,0.172,0.172,,,,,
19609200,0.0862,0.0862,0.0862,0.0862,,,,,
19612800,0.05,0.05,0.05,0.05,,,,,
19616400,0.05,0.05,0.05,0.05,,,,,
19620000,0.05,0.05,0.05,0.05,,,,,
19623600,0.05,0.05,0.05,0.05,,,,,
19627200,0.05,0.05,0.05,0.05,,,,,
19630800,0.05,0.05,0.05,0.05,,,,,
19634400,0.7,0.165581925,0.7,0.7,,,,,
19638000,0.7,0.241578422,0.7,0.7,,,,,
19641600,0.698264502,0.378095253,0.7,0.698264502,,,,,
19645200,0.688384069,0.508573793,0.7,0.688384069,,,,,
19648800,0.674666147,0.611795446,0.7,0.674666147,,,,,
19652400,0.663137337,0.677491784,0.7,0.663137337,,,,,
19656000,0.658616538,0.7,0.7,0.658616538,,,,,
19659600,0.663036374,0.7,0.677496673,0.663036374,,,,,
19663200,0.674510311,0.7,0.611773767,0.674510311,,,,,
19666800,0.688223802,0.7,0.508370286,0.688223802,,,,,
19670400,0.698181786,0.7,0.377736557,0.698181786,,,,,
19674000,0.7,0.7,0.240556996,0.7,,,,,
19677600,0.7,0.7,0.163681466,0.7,,,,,
19681200,0.05,0.05,0.05,0.05,,,,,
19684800,0.05,0.05,0.05,0.05,,,,,
19688400,0.05,0.05,0.05,0.05,,,,,
19692000,0.05,0.05,0.05,0.05,,,,,
19695600,0.05,0.05,0.05,0.05,,,,,
19699200,0.05,0.05,0.05,0.05,,,,,
19702800,0.05,0.05,0.05,0.05,,,,,
19706400,0.05,0.05,0.05,0.05,,,,,
19710000,0.05,0.05,0.05,0.05,,,,,
19713600,0.05,0.05,0.05,0.05,,,,,
19717200,0.05,0.05,0.05,0.05,,,,,
19720800,0.7,0.161814534,0.7,0.7,,,,,
19724400,0.7,0.239109929,0.7,0.7,,,,,
19728000,0.698017655,0.376914609,0.7,0.698017655,,,,,
19731600,0.687727775,0.507948023,0.7,0.687727775,,,,,
19735200,0.673663555,0.611543867,0.7,0.673663555,,,,,
19738800,0.661897721,0.67743104,0.7,0.661897721,,,,,
19742400,0.657281965,0.7,0.7,0.657281965,,,,,
19746000,0.661794664,0.7,0.677437,0.661794664,,,,,
19749600,0.673503872,0.7,0.611525574,0.673503872,,,,,
19753200,0.687566601,0.7,0.507829521,0.687566601,,,,,
19756800,0.697928597,0.7,0.37646549,0.697928597,,,,,
19760400,0.7,0.7,0.238215226,0.7,,,,,
19764000,0.7,0.7,0.159846816,0.7,,,,,
19767600,0.05,0.05,0.05,0.05,,,,,
19771200,0.05,0.05,0.05,0.05,,,,,
19774800,0.05,0.05,0.05,0.05,,,,,
19778400,0.05,0.05,0.05,0.05,,,,,
19782000,0.05,0.05,0.05,0.05,,,,,
19785600,0.05,0.05,0.05,0.05,,,,,
19789200,0.05,0.05,0.05,0.05,,,,,
19792800,0.05,0.05,0.05,0.05,,,,,
19796400,0.05,0.05,0.05,0.05,,,,,
19800000,0.05,0.05,0.05,0.05,,,,,
19803600,0.05,0.05,0.05,0.05,,,,,
19807200,0.7,0.157941829,0.7,0.7,,,,,
19810800,0.7,0.23677094,0.7,0.7,,,,,
19814400,0.69774478,0.375680427,0.7,0.69774478,,,,,
19818000,0.687050512,0.507349187,0.7,0.687050512,,,,,
19821600,0.672636115,0.611313802,0.7,0.672636115,,,,,
19825200,0.660601461,0.677364892,0.7,0.660601461,,,,,
19828800,0.655926888,0.7,0.7,0.655926888,,,,,
19832400,0.660507063,0.7,0.677361401,0.660507063,,,,,
19836000,0.672458072,0.7,0.61124989,0.672458072,,,,,
19839600,0.686879775,0.7,0.50715904,0.686879775,,,,,
19843200,0.697649535,0.7,0.375243037,0.697649535,,,,,
19846800,0.7,0.7,0.235777613,0.7,,,,,
19850400,0.7,0.7,0.15607039,0.7,,,,,
19854000,0.258698,0.258698,0.258698,0.258698,,,,,
19857600,0.172,0.172,0.172,0.172,,,,,
19861200,0.172,0.172,0.172,0.172,,,,,
19864800,0.172,0.172,0.172,0.172,,,,,
19868400,0.0862,0.0862,0.0862,0.0862,,,,,
19872000,0.05,0.05,0.05,0.05,,,,,
